fixef	feature	fixef.value	solution	std.error	z.ratio	Df	Wald(inc)	Pr(chisq)(inc)	Wald(con)	Pr(chisq)(con)	Margin
(Intercept)	Acetatifactor	NA	-0.124219447919327	0.122905681852246	-1.01068922158262	1	0.00501	0.943571772367403	5.813e-07	0.999391668674183	 
(Intercept)	Acutalibacter	NA	0.379467322596371	0.104856944901798	3.61890500387699	1	0.006069	0.93790458712604	0.00895	0.924629023330938	 
(Intercept)	Adlercreutzia	NA	-0.0701646869880068	0.143673753827751	-0.4883612011149	1	0.02534	0.873522785447296	0.01822	0.892626516962507	 
(Intercept)	AF3328	NA	0.0840174938642264	0.10976163890052	0.765454075812168	1	0.003848	0.950537149917705	0.0009024	0.976035173406197	 
(Intercept)	Akkermansia	NA	-0.132550073078155	0.29670305338267	-0.446743205258491	1	0.0002333	0.987813456464079	0.0003985	0.98407331536265	 
(Intercept)	Alistipes	NA	-0.156587972675722	0.166395106239341	-0.941061165888421	1	0.08874	0.76578513749554	0.1766	0.674311577056908	 
(Intercept)	AM0715	NA	0.305316051767213	0.106529502233836	2.86602345232999	1	0.1432	0.705120277911064	0.1564	0.692492811909959	 
(Intercept)	Anaerotignum	NA	0.225636347541648	0.148994682782969	1.51439194558586	1	0.02871	0.865450362360064	0.03412	0.853451797341098	 
(Intercept)	Anaerotruncus	NA	0.40164140621403	0.200144441162236	2.00675773896943	1	0.02302	0.879405074592889	0.02359	0.877932734975434	 
(Intercept)	AnaerovoracaceaeNOV	NA	0.135764133689424	0.130373661890162	1.0413463250254	1	0.0611	0.804765717521297	0.05478	0.814945171140662	 
(Intercept)	Angelakisella	NA	0.41443284143553	0.16442036949657	2.5205687270042	1	0.0817	0.77500670687657	0.04004	0.841402392907183	 
(Intercept)	ASF356	NA	0.204587667856682	0.244618732014319	0.836353234979183	1	0.05079	0.821694272815323	0.03078	0.860732106798679	 
(Intercept)	Bacteroides	NA	-0.298962093104453	0.182183394605387	-1.64099529351734	1	0.01649	0.897821831289557	0.01277	0.91002704728979	 
(Intercept)	Bifidobacterium	NA	-0.0724280544666919	0.111699062799657	-0.648421326476108	1	0.009441	0.922595514564047	0.09203	0.761612121534216	 
(Intercept)	BorkfalkiaceaeNOV	NA	-0.106358534097965	0.30349339298592	-0.350447609588981	1	0.0006665	0.979403572492977	0.0009567	0.975324912316067	 
(Intercept)	ButyricicoccaceaeNOV	NA	0.275517194145368	0.125021613373098	2.2037565082699	1	0.004084	0.949044930428592	0.001005	0.97470991127893	 
(Intercept)	CAG115	NA	0.00919705683927535	0.238522520193704	0.0385584423299168	1	0.1703	0.679845325735126	0.1692	0.680823773747215	 
(Intercept)	CAG145	NA	-0.0554892469935212	0.138137171405889	-0.40169670790838	1	0.1663	0.683421269807202	0.1711	0.679136047565625	 
(Intercept)	CAG273	NA	-0.0527222342385047	0.15866337065419	-0.332289891618487	1	0.02105	0.884642828580044	0.005845	0.939059023513143	 
(Intercept)	CAG274NOV	NA	0.392014549905941	0.133383565035733	2.93900189128188	1	0.09861	0.753504107802042	0.1609	0.688329256988066	 
(Intercept)	CAG303	NA	0.154803854732167	0.116049772365167	1.33394363105733	1	0.00796	0.928907999214442	0.04747	0.827525640226649	 
(Intercept)	CAG41	NA	0.280475255972551	0.123951931347658	2.26277439103293	1	0.2501	0.617004673186582	0.2472	0.619053580726578	 
(Intercept)	CAG475	NA	-0.0799987050794907	0.316521473794114	-0.25274337352393	1	0.007268	0.932060601073158	0.005262	0.942172456937159	 
(Intercept)	CAG485	NA	-0.415746947068273	0.106667721599651	-3.8975890816218	1	0.0001325	0.990815861804071	0.02793	0.867273497774223	 
(Intercept)	CAG510	NA	-0.083056271861991	0.196776605051201	-0.422084077730581	1	0.2608	0.609571076125608	0.1628	0.686591599715076	 
(Intercept)	CAG552NOV	NA	-0.0545351655648967	0.108957699538177	-0.500516859258657	1	0.0426	0.836480287281254	0.03679	0.847893234926676	 
(Intercept)	CAG56	NA	0.246738619071885	0.128291836123046	1.92326048584444	1	0.08424	0.771631658642359	0.09181	0.76188860403381	 
(Intercept)	CAG582	NA	-0.12392323807447	0.315048277051887	-0.393346820474947	1	0.000112	0.991556141127704	0.006839	0.934091479064342	 
(Intercept)	CAG776	NA	-0.216061508786044	0.255600155220786	-0.845310553897791	1	4.009e-05	0.994948094852706	0.0006103	0.980290864590981	 
(Intercept)	CAG81	NA	0.339054139584264	0.160543188701815	2.11191855802744	1	0.1031	0.748140758175196	0.1054	0.745443209067922	 
(Intercept)	CAG873	NA	-0.30297327976412	0.261636214151861	-1.15799443416601	1	0.002828	0.957589332762558	0.004128	0.948771552640063	 
(Intercept)	CAG95	NA	0.212592412388082	0.236975738996161	0.897106232429665	1	4.119e-09	0.999948792218962	0.0007556	0.978070367856231	 
(Intercept)	Chao1	NA	-0.0718601150630641	0.105862986114023	-0.678803023614552	1	0.06259	0.802448201318706	0.06666	0.796263377953395	 
(Intercept)	Clostridium	NA	-0.165026044868282	0.225324666204653	-0.732392274880354	1	0.004097	0.94896400647054	7.982e-06	0.997745784947507	 
(Intercept)	ClostridiumQ	NA	0.328805361203621	0.100603922858657	3.26831550759282	1	0.01014	0.919790542809626	0.0006569	0.97955240914872	 
(Intercept)	COE1	NA	0.336700003624204	0.26168890001151	1.28664228253241	1	0.008534	0.926396406086478	0.002792	0.957859885202334	 
(Intercept)	D1663	NA	0.0947298766995151	0.133190566763029	0.711235630283464	1	0.02566	0.872733462237376	0.028	0.867108822552047	 
(Intercept)	Desulfovibrio	NA	-0.153414708749213	0.318401524727789	-0.481827808080918	1	0.05475	0.814994931981482	0.2079	0.648418365098106	 
(Intercept)	Dorea	NA	0.398878851387757	0.192315376469704	2.07408715158351	1	0.01474	0.90336756252553	0.007646	0.930320655823797	 
(Intercept)	Dubosiella	NA	0.0207353473513884	0.108263931879542	0.191525903330938	1	0.03862	0.844203399961819	0.01426	0.904946386402865	 
(Intercept)	Duncaniella	NA	-0.235061994029966	0.227447706563165	-1.03347709054471	1	6.117e-05	0.993759708543743	2.277e-07	0.999619266088763	 
(Intercept)	Emergencia	NA	0.136237540210128	0.135465242881996	1.00570107366068	1	0.001244	0.97186413863434	0.0135	0.90750235787064	 
(Intercept)	EnterococcusD	NA	-0.167408177144648	0.195730789171073	-0.855298125826948	1	4.273e-05	0.994784410347898	0.003513	0.952736604774552	 
(Intercept)	ErysipelatoclostridiaceaeNOV	NA	-0.12326910132384	0.117725414051351	-1.04708997897489	1	0.2024	0.652790569575343	0.2398	0.624350602615329	 
(Intercept)	Erysipelatoclostridium	NA	-0.214896993265911	0.114864105054853	-1.87088031690394	1	0.3777	0.538836734986907	0.3941	0.530152102525382	 
(Intercept)	ErysipelotrichaceaeNOV	NA	0.0662407442225478	0.131983666901686	0.501885921019988	1	0.02278	0.88003058192999	0.06174	0.803766639313747	 
(Intercept)	Escherichia	NA	-0.17559485751763	0.261183216974149	-0.672305286503191	1	0.008408	0.926940253209632	0.004759	0.945001156768515	 
(Intercept)	EubacteriumF	NA	-0.0726209430020252	0.133983213718656	-0.542015234494357	1	0.03925	0.842954206951952	0.04273	0.83623450357672	 
(Intercept)	EubacteriumG	NA	0.265696815843732	0.105098193955874	2.52808165243339	1	0.00919	0.923628199358195	0.004611	0.945861780338922	 
(Intercept)	EubacteriumJ	NA	0.276729134789901	0.217490865142698	1.27237129986281	1	0.003335	0.953948196920115	3.328e-05	0.995397123617234	 
(Intercept)	Evtepia	NA	0.361890263206812	0.196495554661862	1.84172239331098	1	0.01377	0.906586156732734	0.01168	0.913936953705109	 
(Intercept)	Flavonifractor	NA	0.287502243360417	0.2215975304445	1.29740725351821	1	0.002309	0.96167475651377	0.003253	0.954517253261217	 
(Intercept)	HungatellaA	NA	0.248637519072665	0.26968343319221	0.921960671182402	1	0.0006069	0.980345830229422	0.0001435	0.99044225090987	 
(Intercept)	Ileibacterium	NA	-0.14039833364437	0.12797085320279	-1.09711180421597	1	0.8115	0.367677146559022	0.6377	0.424544889659178	 
(Intercept)	Kineothrix	NA	-0.242948616478752	0.229059636885184	-1.06063477521589	1	0.02732	0.868717596238857	0.01183	0.913388247754984	 
(Intercept)	Lachnospira	NA	0.100974822544638	0.249039964625575	0.405456299740692	1	0.04628	0.82966762627092	0.03353	0.854710150064502	 
(Intercept)	LachnospiraceaeNOV	NA	0.166790139509632	0.102376710962431	1.6291804839368	1	0.1313	0.717087944136487	0.04318	0.835386710840572	 
(Intercept)	Lactobacillus	NA	-0.399403630614228	0.102447971109197	-3.89859971154054	1	0.03836	0.844722023347985	0.111	0.739008509732614	 
(Intercept)	Lawsonibacter	NA	0.355357457493172	0.134584556397335	2.64040293333544	1	0.1056	0.745210182815863	0.07258	0.787616688017549	 
(Intercept)	Ligilactobacillus	NA	-0.552196769282108	0.118494059530992	-4.66012196280339	1	0.001975	0.96455290289172	1.346	0.245978621306789	 
(Intercept)	Limosilactobacillus	NA	-0.423402392896169	0.105968583920583	-3.99554638961187	1	0.1061	0.744628682534969	0.1893	0.663499861031003	 
(Intercept)	Mailhella	NA	-0.0526929533994419	0.221164998388067	-0.238251774844518	1	0.003835	0.950620665782794	0.005238	0.94230425284241	 
(Intercept)	MarseilleP3106	NA	-0.122047468409226	0.109617425831438	-1.11339476806272	1	0.01144	0.914822350741085	0.02211	0.881794845518668	 
(Intercept)	MuribaculaceaeNOV	NA	-0.182462453725103	0.256937093332898	-0.710144461269736	1	7.116e-05	0.993269413958701	0.0707	0.790320294676449	 
(Intercept)	Muribaculum	NA	-0.338765426955516	0.183238849606991	-1.84876420956635	1	0.03742	0.846612435395073	0.08319	0.773020080691769	 
(Intercept)	Oscillibacter	NA	0.344380642884104	0.123405207306166	2.79064919869794	1	0.2003	0.65447880356985	0.1113	0.738668930769585	 
(Intercept)	OscillospiraceaeNOV	NA	0.299028944799876	0.199068121762704	1.50214379957997	1	0.004554	0.946196931488759	0.00119	0.972481331667641	 
(Intercept)	Paramuribaculum	NA	-0.46704861138875	0.213915540746234	-2.18333184096618	1	0.007849	0.92940411391142	0.007291	0.931953447529165	 
(Intercept)	Parvibacter	NA	-0.0329907597960286	0.117423030388484	-0.28095646728654	1	0.0001901	0.98899937500215	0.0002373	0.987709437644372	 
(Intercept)	PCoA1	NA	-0.477774686470517	0.147820004377938	-3.2321382243297	1	0.01981	0.888069022590522	0.003419	0.953372493337767	 
(Intercept)	PCoA2	NA	-0.432754680759557	0.120867961461124	-3.58039198748914	1	0.1494	0.699109400364918	0.07644	0.782181072154952	 
(Intercept)	PCoA3	NA	0.133804374929118	0.124449332975213	1.07517149132305	1	0.04984	0.823341919822901	0.1729	0.677547242215871	 
(Intercept)	Prevotella	NA	-0.12559302182328	0.227800441116596	-0.551329142330315	1	0.006488	0.935801324506809	0.006469	0.935895192982186	 
(Intercept)	Romboutsia	NA	-0.150710939910795	0.148586100869727	-1.01430038899083	1	0.02002	0.887481240637987	0.01906	0.890194611514364	 
(Intercept)	Roseburia	NA	0.0819163271420721	0.107511468338373	0.761931061012534	1	0.003903	0.950185370787213	0.005246	0.942260287213455	 
(Intercept)	RuminiclostridiumE	NA	0.215534460467402	0.124653774948441	1.72906484826915	1	0.1429	0.705414872348671	0.1507	0.697867308827109	 
(Intercept)	Schaedlerella	NA	0.50708800450739	0.199844978452691	2.53740678616767	1	0.06534	0.798246666879628	0.04097	0.839595840772865	 
(Intercept)	Shannon	NA	-0.208662677119824	0.103383535212718	-2.01833567299172	1	0.0181	0.892978555814216	0.015	0.902523250177679	 
(Intercept)	Simpson	NA	-0.330510075852724	0.0998168761781615	-3.31116428912082	1	0.01377	0.906586156732734	0.01443	0.904384180167308	 
(Intercept)	Staphylococcus	NA	-0.10273109816311	0.0975825059298539	-1.05276142669422	1	0.01723	0.895567185391854	0.00636	0.936436403469862	 
(Intercept)	TF0111	NA	0.402942361368742	0.201149215595913	2.00320125621673	1	0.02078	0.885379893182395	0.002946	0.956714420512894	 
(Intercept)	Turicibacter	NA	0.0902190891466633	0.127905798225499	0.705355741477852	1	0.5299	0.466648904588283	0.2233	0.636536906242312	 
(Intercept)	UBA11940	NA	0.258807285108688	0.334353440498403	0.774053004278639	1	0.003855	0.950492238490428	0.01025	0.919358131633162	 
(Intercept)	UBA11957	NA	0.693133088078929	0.162133725828954	4.27507037499503	1	0.1782	0.672924717235813	0.09726	0.755142852542968	 
(Intercept)	UBA1394	NA	-0.0995919557091386	0.117355226386384	-0.848636731194563	1	0.08829	0.76636242708683	0.03572	0.850094890245378	 
(Intercept)	UBA1405	NA	0.257948114504305	0.161498498904398	1.59721679306135	1	0.2716	0.602260492737149	0.2644	0.607113282598666	 
(Intercept)	UBA2882	NA	0.122310321964848	0.206887095140072	0.591193577743641	1	0.01217	0.912157402157729	0.01339	0.90787828504442	 
(Intercept)	UBA3282	NA	0.113026688949679	0.177954560360381	0.635143537320906	1	0.0006901	0.97904217901743	0.00302	0.956174691482871	 
(Intercept)	UBA3700	NA	-0.0776465809581754	0.341919817890948	-0.227090027823248	1	0.0002603	0.987127636218174	0.0002702	0.986885154568842	 
(Intercept)	UBA3700NOV	NA	-0.497885064045297	0.164922225868058	-3.01890822431427	1	0.005387	0.941490853189596	0.003698	0.951509583914879	 
(Intercept)	UBA3818	NA	0.284647062807155	0.115818526136815	2.45769888723074	1	0.04594	0.830284902458369	0.09607	0.756597755602961	 
(Intercept)	UBA7160	NA	0.0539248156640426	0.254041542096566	0.212267707159268	1	0.0006401	0.979815516298579	0.0006633	0.979453064812829	 
(Intercept)	UBA7173	NA	-0.195751249914491	0.218645752972706	-0.89528951398808	1	0.0009517	0.975389455968079	0.001015	0.974584443736462	 
(Intercept)	UBA7182	NA	0.562752779003929	0.239000634909303	2.35460788301874	1	0.0008209	0.977142655503693	0.004002	0.949558382274314	 
(Intercept)	UBA946	NA	-0.0147282461263714	0.183216396725016	-0.0803871617914011	1	6.976e-05	0.993335949981971	0.001166	0.972760135347012	 
