feature	herit	herit.se	LRT.pval
Acetatifactor	0.251896353607603	0.0903967406209008	0.00290544135158033
Acutalibacter	0.176009946022988	0.0858517811566057	0.022405362564351
Adlercreutzia	0.250124778333503	0.0821464293607516	0.000395504098801069
AF3328	0.155613117732427	0.0868089279969331	0.0615955994285732
Akkermansia	0.169226340846473	0.0796662731408243	0.0249930131232764
Alistipes	0.137742039457811	0.0691387889552609	0.0356153034322044
AM0715	0.221532681984074	0.0968174749171986	0.0224754811653126
Anaerotignum	0.105175669555761	0.0858765864437077	0.189605672496276
Anaerotruncus	0.232898290935453	0.0918905534967562	0.00617955010772009
AnaerovoracaceaeNOV	0.162054370283159	0.0870285950368024	0.048455279298202
Angelakisella	0.172097808609238	0.0820193278880706	0.0177550499239826
ASF356	0.08586381223967	0.0933181174671278	0.387224350203141
Bacteroides	0.115979601384271	0.0842820791713862	0.124322909088885
Bifidobacterium	3.70767874105022e-08	3.31441027538266e-09	1
BorkfalkiaceaeNOV	1.00270215633413e-07	0.079152469590997	0.987499153487677
ButyricicoccaceaeNOV	0.0747937902238775	0.0906615512005526	0.399882007448597
CAG115	0.247404832320347	0.0887454076901198	0.00193541902233019
CAG145	0.134921815327909	0.08778316602637	0.0949081017445228
CAG273	0.116598353302289	0.0875392346710758	0.153781910719139
CAG274NOV	0.103466515813312	0.0822474556180458	0.175131928380585
CAG303	0.0619030811453179	0.0821581860704025	0.450560029733239
CAG41	0.095626546990062	0.0734205469923674	0.169259802020772
CAG475	4.69041172841439e-08	1.82282550151963e-09	0.99294173360686
CAG485	0.0338966581794012	0.0798711560593913	0.659761229045952
CAG510	0.162703941052134	0.0873258894699366	0.0403918744268369
CAG552NOV	0.281392677306631	0.0926422351675164	0.0013126080264011
CAG56	0.082888865586732	0.0811820619811583	0.297825155126866
CAG582	0.0789968795107137	0.080517433199313	0.274906074871254
CAG776	0.201723615437432	0.0896408705563519	0.0162265747987251
CAG81	0.149274348559857	0.0835888138270245	0.0521011619697591
CAG873	0.15696320675928	0.0864074523441055	0.0358931086013018
CAG95	0.0702841893486372	0.0865757513677681	0.399983539290388
Chao1	0.0813734621953603	0.093539281400675	0.396502781726723
Clostridium	0.0561306066933813	0.0815337372031221	0.460021158764065
ClostridiumQ	0.123978629316884	0.0889336305875497	0.144472197468207
COE1	0.073466020528611	0.0905227376024693	0.402444575388657
D1663	0.0239826796590677	0.0663830763575853	0.693964557930736
Desulfovibrio	0.159227889399089	0.0792118017648035	0.0382537627705148
Dorea	0.181476398803798	0.0880419854765966	0.024857597418827
Dubosiella	0.0138875482922657	0.0776100870906832	0.854562470930029
Duncaniella	0.110074519187508	0.0843240440839843	0.149883585031356
Emergencia	0.00950089462196925	0.07506847401783	0.896668287651299
EnterococcusD	0.170781948171833	0.0968116490579292	0.0818177241266738
ErysipelatoclostridiaceaeNOV	0.171421510183921	0.0916761732492212	0.0445080083069141
Erysipelatoclostridium	0.183197913945196	0.0908163297867133	0.0355591343308121
ErysipelotrichaceaeNOV	0.0668913889207418	0.0809367401479628	0.356583769541167
Escherichia	0.137278652899526	0.0854669873615254	0.081245214781196
EubacteriumF	0.101645341471599	0.0859580878642243	0.21939078231955
EubacteriumG	0.0272901581452307	0.0815425572475209	0.737137208893581
EubacteriumJ	0.120684953971013	0.0886685840584488	0.143846306394064
Evtepia	0.159175388986461	0.0855524368485722	0.0427659393119091
Flavonifractor	0.0885814576617674	0.0888499005439507	0.30079073631072
HungatellaA	0.139593419755371	0.0910136912460894	0.102910656098766
Ileibacterium	0.184738057539993	0.0810559629093047	0.00962715720783014
Kineothrix	0.160741918836509	0.0844431723785332	0.0326025511910667
Lachnospira	0.192366313424611	0.0848192686366376	0.0113568427033223
LachnospiraceaeNOV	0.0971870103804201	0.0818447113258502	0.18658252750103
Lactobacillus	0.225412992625256	0.0835937480774238	0.00258601309382955
Lawsonibacter	0.188909464058267	0.0862630490292166	0.01660910751655
Ligilactobacillus	0.00393403222902539	0.0320925966202255	0.895948908846646
Limosilactobacillus	0.0966884712996786	0.0741859465660619	0.146605261131722
Mailhella	0.0579874329682056	0.074640013521181	0.393374954703687
MarseilleP3106	0.167507711895395	0.0861831230314499	0.0396671755434096
MuribaculaceaeNOV	0.0777904249423494	0.0649200987506215	0.197650121139583
Muribaculum	0.0650232384758172	0.0833625176701228	0.41801434923759
Oscillibacter	0.161981761674088	0.0811031932479382	0.0215424587255105
OscillospiraceaeNOV	0.261826513994813	0.0914354379513288	0.00243818423417164
Paramuribaculum	0.0557289879808003	0.0832700142429189	0.474257452165297
Parvibacter	0.250049975321466	0.0868240338713708	0.00128128487210621
PCoA1	0.158060715822936	0.0884345988510958	0.0459867790293339
PCoA2	0.113228873197881	0.084195471999269	0.144801528689261
PCoA3	0.048210613061337	0.0797838604669818	0.541721565966756
Prevotella	0.169421566816379	0.089723364628357	0.0367106521657679
Romboutsia	0.260976898997449	0.0877284013879603	0.00184530125751903
Roseburia	4.71763775896687e-07	2.9640169352948e-08	1
RuminiclostridiumE	0.0834984316437903	0.0782397573131554	0.238328905015231
Schaedlerella	0.224871203624742	0.0887557390549951	0.00603952548707243
Shannon	0.00610559458738295	0.079493826551394	0.936733489605852
Simpson	3.80663800970061e-08	1.63276482963342e-09	1
Staphylococcus	2.71991817442436e-08	3.01700544028296e-09	1
TF0111	0.15365101298113	0.0837249068211704	0.0453882266365867
Turicibacter	0.10292936613052	0.0793646489532487	0.153115781470774
UBA11940	0.067332001888225	0.0823056664363747	0.39609316777098
UBA11957	0.10333674376528	0.081667113777835	0.160077914384622
UBA1394	0.0794789842355427	0.0884668840628061	0.34861871154189
UBA1405	0.0643767184860414	0.0662148987953122	0.308184379958894
UBA2882	0.161126660731631	0.0853271525292766	0.0419055813778081
UBA3282	0.131840706138435	0.0917647977075661	0.125038341548269
UBA3700	0.114130605199705	0.0889836282755243	0.157996211447782
UBA3700NOV	0.020147150475728	0.0808980196306722	0.79809709061334
UBA3818	0.168980546656108	0.0941119593148833	0.0777654707584576
UBA7160	0.0557889590652936	0.0809611373898952	0.476106527690007
UBA7173	0.151824365498368	0.0893819666320177	0.0594949891195705
UBA7182	0.178029330591497	0.086769835278418	0.0243693260710613
UBA946	0.256706077413463	0.0925571087409085	0.00715908810626298
UBA9475	0.265150394220125	0.08921126243448	0.000905841073533087
UBA9502	0.109674007851212	0.0847818058288615	0.149249463866794
UMGS1004	0.0772702532711141	0.0866967097892315	0.365429184060391
UMGS1217	0.0497750919555708	0.0794424268569277	0.499539597918291
UMGS1370	0.157063669635983	0.0881121958595211	0.0555718992261681
UMGS1815	0.0096519314774282	0.0780317250848046	0.899000546637588
UMGS1872	0.25156440504878	0.0962240670980971	0.00628308771807817
UMGS268	0.159756968699912	0.084427239319671	0.0355803355408881
uniq	0.0382818609009566	0.0845592399943643	0.636219008885879
X142	0.124773394561177	0.0899562479392092	0.148535601686915
X1XD4269	0.0154104500449625	0.0838897367373742	0.856079161168455
X1XD876	0.139164351343508	0.0841546683455116	0.0689273652964497
