feature	herit	herit.se	LRT.pval
Acetatifactor	0.316030123327752	0.0986720041373201	0.000810307831096702
Acutalibacter	0.21458873098455	0.108224713999302	0.0403848041736664
Adlercreutzia	0.0737876290006437	0.0784318901389691	0.312082421985965
AF3328	0.30359281387682	0.100534276880906	0.00156852425808141
Akkermansia	0.151627069147528	0.0768365807831929	0.0283562005461794
Alistipes	0.0109070478144544	0.0362490396909873	0.788668127776398
AM0715	3.02711503566963e-07	1.63696163359975e-08	0.994156836751017
Anaerotignum	0.151726420612056	0.0847566472173188	0.0414035809204696
Anaerotruncus	0.253122440902239	0.0957361481226088	0.00394381717549974
AnaerovoracaceaeNOV	0.128162547768047	0.0966087298584405	0.170746896076579
Angelakisella	0.268949813122895	0.101708294063498	0.0072625398550672
ASF356	0.00918818762106002	0.102928326003645	0.935087899237888
Bacteroides	0.106770704785459	0.102129077502131	0.296648860869575
Bifidobacterium	2.07139644102705e-07	2.33696430147842e-08	1
BorkfalkiaceaeNOV	0.0366392894651018	0.089344207007869	0.690169999205227
ButyricicoccaceaeNOV	0.084605648478498	0.0925499718222909	0.323237333254577
CAG115	0.0648115505347718	0.0762455094984329	0.402992901332596
CAG145	0.128218985208365	0.106343169058323	0.242951170882657
CAG273	0.143496128007703	0.0935954976064606	0.119945934702807
CAG274NOV	0.0467069278095152	0.09200874876999	0.608026327859752
CAG303	0.0408637314324995	0.100348102191925	0.704680235468158
CAG41	0.00191277940494768	0.0907891744881553	0.985149569526573
CAG475	0.0972773054924744	0.0896008653454828	0.232063146000503
CAG485	0.203827890764894	0.097814654769812	0.0257844035414544
CAG510	0.0639947163562995	0.0361076927826862	0.0389203111429218
CAG552NOV	0.275619575335614	0.107174335385328	0.0135828507675378
CAG56	0.12371313995035	0.0951530106720602	0.171516791652138
CAG582	0.183604312990333	0.102652064964986	0.0619694341203019
CAG776	0.251522845610967	0.102824553510674	0.0139735815389108
CAG81	0.0979501509193836	0.0832244843065829	0.202831358172787
CAG873	0.318754422406359	0.0955886257074294	9.04206938341368e-05
CAG95	0.111172753831604	0.0954930405850341	0.212431929703369
Chao1	0.0272795565684903	0.0858688703574407	0.731198585314218
Clostridium	9.93093336200047e-08	6.93692100437172e-09	1
ClostridiumQ	0.253746075068365	0.102512204225475	0.0087839763470795
COE1	0.242856710476226	0.103674834393642	0.0157765375906399
D1663	0.0138857931368399	0.0608002362188742	0.7959081883298
Desulfovibrio	0.117553856156919	0.0603631878314221	0.0467698348798122
Dorea	0.270547532501303	0.0986079369834901	0.00415619953264701
Dubosiella	0.0884847169685185	0.0582768848933309	0.0759585102973128
Duncaniella	0.310451989652512	0.104027395515961	0.00181853084943062
Emergencia	0.157025546281828	0.085204006784593	0.0508923857576337
EnterococcusD	0.0125728360736498	0.0976950686923537	0.901273442673057
ErysipelatoclostridiaceaeNOV	0.297439403501975	0.0957129331858024	0.000500371357740392
Erysipelatoclostridium	3.02234060599838e-07	0.0874853232483867	1
ErysipelotrichaceaeNOV	0.173278764455219	0.103530593584483	0.099361423612231
Escherichia	0.0053222245307307	0.0890372050356406	0.951366236785561
EubacteriumF	0.187160731556397	0.0908750877479638	0.0301568949176458
EubacteriumG	0.147418978882988	0.0942569231172147	0.0931545557855151
EubacteriumJ	3.68898233383257e-07	2.05450999327738e-08	0.995167448552898
Evtepia	0.282779021528057	0.108484954416524	0.0118430828593629
Flavonifractor	0.149721702648881	0.102158751378951	0.125684245330067
HungatellaA	0.238863305924099	0.101895615039564	0.0129498385536684
Ileibacterium	0.204847969581986	0.0951540533519642	0.0323135128227016
Kineothrix	0.21996951934195	0.0954432400707795	0.0180484126022684
Lachnospira	0.00614039737027541	0.0717579467264035	0.926273832147812
LachnospiraceaeNOV	0.147359982431915	0.0896591862592055	0.0898959525562061
Lactobacillus	0.257331122394718	0.0929555765871718	0.00451736577908013
Lawsonibacter	0.206793857239736	0.10223731384447	0.0425355117356364
Ligilactobacillus	0.0107634979993156	0.0170726539611696	0.531333160991985
Limosilactobacillus	0.173462830194933	0.087148206011148	0.0361753872944244
Mailhella	0.157522278999524	0.0751987167673275	0.00867821655465439
MarseilleP3106	3.4474060211918e-08	0.0798692607027189	0.998802724253696
MuribaculaceaeNOV	0.107800411205576	0.0586696567344	0.0430751254121171
Muribaculum	0.172139952605587	0.083505254184999	0.0205490579101372
Oscillibacter	0.131781976106388	0.099531503317027	0.175065362917476
OscillospiraceaeNOV	0.142592024692258	0.0972413734270804	0.102713301699517
Paramuribaculum	0.271395179976151	0.0947167582295003	0.00132500030960114
Parvibacter	0.337860124838042	0.0895778858101499	2.41765646163961e-05
PCoA1	0.368781588604285	0.0998806878143494	7.82898067794857e-05
PCoA2	0.251276719264584	0.0992926999026542	0.0111800909378386
PCoA3	0.0280752460659248	0.0707405823720821	0.692289433690602
Prevotella	0.332303690492144	0.095920094546234	9.02427995570498e-05
Romboutsia	0.0710255075413532	0.0617608959271942	0.20694508686295
Roseburia	4.5349509108177e-07	3.58369102759428e-08	0.99647998571291
RuminiclostridiumE	0.0516346967265134	0.0758654428092144	0.46492488050078
Schaedlerella	0.248059540820692	0.102525972155735	0.0103647018788834
Shannon	6.12962906177668e-08	2.96176858676678e-09	0.993266471487678
Simpson	0.0960401180322057	0.110858691636098	0.446526794074548
Staphylococcus	0.0514224277684675	0.0888149593076902	0.584500745291418
TF0111	0.110455670573923	0.089307150074672	0.163834328068291
Turicibacter	0.119084984293458	0.0891994670574151	0.124055176392772
UBA11940	0.154736174000361	0.0960315388630225	0.112628281245674
UBA11957	0.16300613056426	0.0959878282355612	0.0669833093068714
UBA1394	0.322271322066845	0.101777229341964	0.000791904210120542
UBA1405	0.0683186729280147	0.0633138367626098	0.271436216743235
UBA2882	0.186221217358543	0.0991169938026699	0.0488275110788488
UBA3282	0.164423358780851	0.0941663764010765	0.0507958600786982
UBA3700	0.211083405650042	0.100208928112543	0.0220965221279943
UBA3700NOV	3.82198586716753e-07	1.44650506912876e-08	1
UBA3818	8.27919008460148e-08	4.15948023246288e-09	0.99588213010715
UBA7160	0.0982946308110696	0.084334046964051	0.216318529516015
UBA7173	0.276512490841846	0.098563788472877	0.00217106159044655
UBA7182	0.113645602737442	0.0934674178107619	0.200456386534321
UBA946	0.100315445179912	0.095065153003122	0.275968340430788
UBA9475	0.332490283855938	0.0959756762654492	0.000305831887539298
UBA9502	0.224849518076855	0.104353714565503	0.0421209793403291
UMGS1004	0.0393634559273589	0.0929421845880862	0.67359664256032
UMGS1217	0.0845636199939609	0.0940031998284839	0.341056156287792
UMGS1370	0.0926831878464571	0.0897767035369537	0.267201891000502
UMGS1815	0.197627969070532	0.0916610990026856	0.018239711623574
UMGS1872	0.296252401654221	0.098615478713685	0.000613070074240385
UMGS268	3.81215486873254e-07	0.0980221715544673	1
uniq	4.68048671628501e-07	2.60948061319601e-08	1
X142	0.159741710647759	0.102450412703517	0.115255902446491
X1XD4269	0.117120208232774	0.090126359251648	0.164260932588905
X1XD876	0.127147214114875	0.0975578757750753	0.172668824727202
