feature	herit	herit.se	LRT.pval
Acetatifactor	0.208068024707247	0.120723842045701	0.0857346773266562
Acutalibacter	0.0891571416142417	0.119715947068658	0.486461119081911
Adlercreutzia	0.0951385341842967	0.0940859117349456	0.270251247341731
AF3328	0.205357083381551	0.128695112715407	0.121288446787937
Akkermansia	0.191969277349046	0.0857607797225063	0.0091672354109319
Alistipes	0.11805705667265	0.121144732502627	0.335045582927745
AM0715	0.392945315657803	0.113761160635582	0.0011996717013385
Anaerotignum	0.0196360845835324	0.120288812782086	0.874152606957753
Anaerotruncus	2.97385257917263e-07	1.88730834449688e-08	0.998913364869835
AnaerovoracaceaeNOV	1.53305055908691e-07	9.09875895397519e-09	1
Angelakisella	0.309079000623619	0.117264469504071	0.0163068867601941
ASF356	0.0855815025902961	0.111800008934306	0.412365694768506
Bacteroides	0.195990658161251	0.110519748517959	0.056986151975214
Bifidobacterium	0.00949809818191762	0.0721309839694831	0.885277558636444
BorkfalkiaceaeNOV	0.0473982543942	0.107047073623692	0.645297022534926
ButyricicoccaceaeNOV	0.031832791169986	0.115039819740991	0.780774603643351
CAG115	0.00742860767375837	0.098822781086586	0.93920238776624
CAG145	5.56560425757169e-08	0.11440524641984	1
CAG273	0.00597545461398771	0.105780983040206	0.955282212912218
CAG274NOV	5.51627693767089e-07	3.03279356676721e-08	1
CAG303	8.41959700462025e-08	5.14199632088555e-09	1
CAG41	0.0506267661616186	0.116964059970981	0.682515967253023
CAG475	5.18235648386837e-08	3.00911079934525e-09	1
CAG485	0.191551639665085	0.114690678543195	0.0959641737347371
CAG510	0.064946800752025	0.0419999307120523	0.0573843867465299
CAG552NOV	0.136826964018121	0.106341801224686	0.165827765272855
CAG56	0.0931690907139408	0.114110534225306	0.397029161877184
CAG582	0.277785052867807	0.122061381031973	0.0246433367410647
CAG776	0.0299171054328962	0.110803375059304	0.777890536115135
CAG81	0.0178987181565269	0.0972794931923844	0.845200304341301
CAG873	0.229509324700606	0.108962909591452	0.020683687208321
CAG95	5.40565578117758e-08	2.49216787908076e-09	0.99522895434397
Chao1	2.62604401331575e-07	1.5539838854792e-08	0.994116553624419
Clostridium	0.0343851852747484	0.0953586330155376	0.703291881562956
ClostridiumQ	0.316448146343807	0.120326982211542	0.00814922535709983
COE1	0.134984475330906	0.108279828147725	0.193831072338787
D1663	5.29030080279972e-08	7.96297738978476e-09	1
Desulfovibrio	0.298365061429428	0.12058313528024	0.0137544287302037
Dorea	0.0586060239722759	0.122855093720635	0.652641614996212
Dubosiella	5.46760366269223e-08	6.68341411778181e-09	1
Duncaniella	0.145033790992462	0.111874819857735	0.169623072850344
Emergencia	0.032618836881536	0.0947615577746484	0.766454870041887
EnterococcusD	0.204264091397292	0.122698731205328	0.116865175648953
ErysipelatoclostridiaceaeNOV	0.298454434714891	0.122249530596522	0.0141991028568629
Erysipelatoclostridium	0.222980093323456	0.115814989749518	0.0436461216894214
ErysipelotrichaceaeNOV	0.186995324865571	0.120050632297875	0.12321197544814
Escherichia	0.279792937265625	0.123457381851172	0.0264827939363006
EubacteriumF	4.95261434015889e-07	2.73891614598463e-08	0.996505508618195
EubacteriumG	0.0482720548029141	0.106622900065434	0.645517237449286
EubacteriumJ	0.000213191778937911	0.11057112185755	0.998885332915395
Evtepia	1.17343681455416e-07	0.108525391142267	0.995455700890412
Flavonifractor	0.0647646483983601	0.11961105543194	0.593972170477677
HungatellaA	0.0639163503358736	0.119864972585382	0.608684354902568
Ileibacterium	0.155949559705598	0.114462027246489	0.137697262100236
Kineothrix	0.0896624358002364	0.114326596926387	0.406927289864045
Lachnospira	0.012196687977028	0.0945492466620892	0.894563129332122
LachnospiraceaeNOV	5.41044867405433e-08	0.109321670935119	0.993653567352286
Lactobacillus	0.223849240344962	0.108199328971197	0.0209960671994592
Lawsonibacter	0.144199175228611	0.123268011339497	0.253556853587102
Ligilactobacillus	0.0271593838744307	0.046895176616265	0.521419388054101
Limosilactobacillus	0.16031812430377	0.0968480668427314	0.0633985668465646
Mailhella	0.138735647198885	0.103464266064413	0.175356831020987
MarseilleP3106	0.038972659092119	0.11844313524132	0.737366628945495
MuribaculaceaeNOV	0.204328083804696	0.108749457129976	0.056662899478853
Muribaculum	0.144981112077164	0.115522298080506	0.176424956758631
Oscillibacter	0.197320372380375	0.116513720004901	0.0775046289164723
OscillospiraceaeNOV	0.190265295756306	0.119811889958539	0.0970380925859142
Paramuribaculum	0.0771170811023439	0.100552593354222	0.412973596582792
Parvibacter	0.123746352046814	0.109828031016458	0.257596905353162
PCoA1	0.229184047927602	0.113192874282695	0.0272742795475048
PCoA2	0.0586605043639435	0.119152506609802	0.663879263133214
PCoA3	0.0744744590497284	0.109073520391293	0.476571623420925
Prevotella	0.265974323966372	0.108779360867658	0.00730351444719868
Romboutsia	3.17501006739507e-08	3.29292752560982e-09	0.994202609001145
Roseburia	8.07120659084493e-08	5.27578256173154e-09	1
RuminiclostridiumE	4.68627313527062e-07	3.94237453315681e-08	1
Schaedlerella	6.07418942612277e-07	0.112898199506346	1
Shannon	0.0714416641615497	0.111214542486055	0.50210859543624
Simpson	0.0405940879010278	0.117786386167068	0.730277248912552
Staphylococcus	4.39641726692883e-07	6.67679646697747e-08	1
TF0111	0.27097500563704	0.117010676260904	0.0228589043758504
Turicibacter	0.090754402414695	0.096175573838853	0.31884682024151
UBA11940	0.0970654456996053	0.113746851246213	0.364047051898284
UBA11957	0.134223353182385	0.114733730416782	0.214604455637694
UBA1394	0.0368147785295907	0.121767471332689	0.780208149763059
UBA1405	0.0580197528401256	0.0885111192462357	0.508844851493389
UBA2882	0.24883645179955	0.115537054510967	0.0224463512346091
UBA3282	0.313281144433487	0.11900705712963	0.00790156494107297
UBA3700	0.0361893798506769	0.117287187367227	0.767153222395145
UBA3700NOV	3.4883454184129e-07	2.20604889576753e-08	0.999375574413169
UBA3818	0.00839379136797873	0.124122917728083	0.95316476904807
UBA7160	9.7438966581955e-08	6.87278327051066e-09	0.992317908449229
UBA7173	0.138053807900254	0.1081607909872	0.150835485239798
UBA7182	0.117066243644155	0.123379054331685	0.360522636655291
UBA946	0.217925199173263	0.112040947655551	0.0460713519194669
UBA9475	0.02385366727418	0.112371858960319	0.844210363695295
