term	component	std.error	z.ratio	bound	%ch	PVE	feature
Cohort	0.051886276474256	0.0258430484941811	2.00774597029213	P	0	0.0542915844966183	ALLANTOINDEGPWY
Cage	0.00909709336302262	0.0075241981802444	1.20904489024598	P	0	0.00951881010843435	ALLANTOINDEGPWY
Batch	0.0293257179798636	0.00907323683151449	3.2321120372396	P	0	0.0306851792769851	ALLANTOINDEGPWY
vm(Mouse, kinship.mat.x2)	0.0219273922443738	0.019432864213597	1.12836646226506	P	0	0.0229438870876884	ALLANTOINDEGPWY
ide(Mouse)	0.03739014967199	0.0214190558479493	1.74564882492567	P	0	0.0391234563009208	ALLANTOINDEGPWY
units!R	0.806069855372541	0.0249976934057906	32.2457693310943	P	0	0.843437082729353	ALLANTOINDEGPWY
Cohort	0.00934533886769531	0.00824540978253343	1.13339895944188	P	0	0.0097242087733641	ANAEROFRUCATPWY
Cage	0.0120696997633971	0.00913104575607061	1.32183104606313	P	0	0.0125590181364971	ANAEROFRUCATPWY
Batch	0.0291121182509804	0.00898044374774586	3.24172380215484	P	0	0.0302923542650745	ANAEROFRUCATPWY
vm(Mouse, kinship.mat.x2)	0.0364553411476352	0.0252562434453171	1.44341897980852	P	0	0.0379332791718488	ANAEROFRUCATPWY
ide(Mouse)	0.100219268198909	0.0256286810881852	3.91043408960715	P	0	0.104282263155675	ANAEROFRUCATPWY
units!R	0.773836718804061	0.0239945938426018	32.250461244738	P	0	0.80520887649754	ANAEROFRUCATPWY
Cohort	0.00450025114411144	0.00607633567219314	0.740619246021207	P	0.2	0.00455946175987315	ANAGLYCOLYSISPWY
Cage	0.00645297508912605	0.0073719676384722	0.875339584434665	P	0	0.00653787804593593	ANAGLYCOLYSISPWY
Batch	0.0352839559466123	0.0106076272141356	3.32628166830687	P	0.1	0.0357481933171959	ANAGLYCOLYSISPWY
vm(Mouse, kinship.mat.x2)	0.0711390635498971	0.0257218878901407	2.76570148558827	P	0	0.0720750530363977	ANAGLYCOLYSISPWY
ide(Mouse)	0.00876012180440208	0.0232433151939932	0.376887794675089	P	0.1	0.00887538030655588	ANAGLYCOLYSISPWY
units!R	0.860877315466154	0.0267091537468326	32.2315459196548	P	0	0.872204033534042	ANAGLYCOLYSISPWY
Cohort	8.35390622666281e-08	NA	NA	B	0	8.80869217067984e-08	ARGININESYN4PWY
Cage	0.0248784823309766	0.00952809624662689	2.61106538882665	P	0	0.0262328647917819	ARGININESYN4PWY
Batch	0.0449508798055264	0.0110999225874086	4.04965705405165	P	0	0.0473980018765769	ARGININESYN4PWY
vm(Mouse, kinship.mat.x2)	0.0320541647925977	0.0212311081058951	1.5097735187782	P	0	0.0337991907959244	ARGININESYN4PWY
ide(Mouse)	0.0209443947756729	0.0216315649327806	0.968232989187647	P	0	0.0220846058447795	ARGININESYN4PWY
units!R	0.825542770439436	0.0255202251461418	32.3485692509356	P	0	0.870485248604016	ARGININESYN4PWY
Cohort	0.0266741564497625	0.0166221753614934	1.60473318742355	P	0	0.0270078158578683	ARGPOLYAMINESYN
Cage	0.00938717222733255	0.00723545730312122	1.29738478634697	P	0	0.00950459368487922	ARGPOLYAMINESYN
Batch	0.065831009515484	0.0146785716081209	4.48483757636628	P	0	0.0666544708201109	ARGPOLYAMINESYN
vm(Mouse, kinship.mat.x2)	0.0316004127226022	0.0192250426852707	1.64371092641645	P	0	0.0319956932640798	ARGPOLYAMINESYN
ide(Mouse)	2.37446376366212e-07	NA	NA	B	93.7	2.4041652530211e-07	ARGPOLYAMINESYN
units!R	0.854152832023855	0.0263074260648123	32.4681262970965	P	0	0.864837185956536	ARGPOLYAMINESYN
Cohort	0.00202656448349784	0.00549796585359601	0.368602595480352	P	0.1	0.00233742850694162	ARGSYNBSUBPWY
Cage	0.01389010745227	0.00789197169747359	1.76003006406075	P	0	0.0160207747583635	ARGSYNBSUBPWY
Batch	0.0495161486558215	0.0115711772043467	4.27926629947564	P	0	0.0571116578645988	ARGSYNBSUBPWY
vm(Mouse, kinship.mat.x2)	0.0489283602951533	0.0217013685714773	2.25462095323615	P	0	0.0564337059506764	ARGSYNBSUBPWY
ide(Mouse)	0.0265919991796131	0.0203087456327262	1.30938658942884	P	0	0.0306710679305468	ARGSYNBSUBPWY
units!R	0.726052795722601	0.022520640812226	32.239437668596	P	0	0.837425364988873	ARGSYNBSUBPWY
Cohort	0.00203117976994426	0.00540795016096045	0.375591436586672	P	0.1	0.00237926152480237	ARGSYNPWY
Cage	0.00850123837764804	0.00719988413879687	1.18074655282837	P	0	0.00995808922696505	ARGSYNPWY
Batch	0.0485229599085755	0.0113215566911097	4.28589117490162	P	0	0.0568383031813918	ARGSYNPWY
vm(Mouse, kinship.mat.x2)	0.074159820834227	0.0239687974270961	3.09401508606315	P	0	0.0868685337497012	ARGSYNPWY
ide(Mouse)	0.0229093827507001	0.0205799194023874	1.11319108217899	P	0	0.0268353465026917	ARGSYNPWY
