feature	herit	herit.se	LRT.pval
Acetatifactor_MGBC107450	0.0702506121592128	0.0225290305291062	0.000139343386185375
Acetatifactor_MGBC108232	0.0476460972775518	0.0295555717141339	0.0940314119557842
Acetatifactor_MGBC113998	0.0324617202771542	0.0237474628201578	0.132089683257614
Acetatifactor_MGBC130773	0.102531747875249	0.0310408900304287	0.000267872954781034
Acetatifactor_MGBC130908	0.123635300014376	0.0337986918791244	4.7075186384804e-05
Acetatifactor_MGBC140221	0.0961713354090562	0.0360400249485891	0.00481915232030705
Acetatifactor_MGBC146413	0.00210425492283557	0.0102733661804167	0.830287488733419
Acetatifactor_MGBC159247	0.0413407974154439	0.0260006020333557	0.11308988837707
Acetatifactor_MGBC162151	0.0644300420055195	0.0243160231125458	0.004978284793697
Acetatifactor_MGBC165152	0.00534343299964164	0.0202287191752468	0.787954610467762
Acetatifactor_sp003612485	0.0530996082978838	0.0289472698701995	0.0484017590046901
Acutalibacter_MGBC101916	0.013806061010525	0.019614884685567	0.455451586743798
Acutalibacter_MGBC115182	0.0826907500388451	0.0273583444994879	0.000619851517778436
Acutalibacter_muris	0.0866672499088999	0.0317326258263753	0.00290579056035134
Adlercreutzia_caecimuris	0.11381986525664	0.0305688303638958	1.96723449861214e-05
Adlercreutzia_sp004793465	0.084380106491235	0.026888594763486	0.000245182075658157
Akkermansia_muciniphila	0.109302296277291	0.0284293629249103	2.36563055888706e-06
Alistipes_sp002428825	0.126489219233679	0.0294478200689776	8.48060161540154e-07
AM0715_MGBC109914	0.0915016155202695	0.0327000868448689	0.00204475964136375
Anaerotignum_MGBC136833	0.0873264377506584	0.0324738894874898	0.002082348837252
Anaerotruncus_sp000403395	0.076588446331082	0.0338054269824802	0.0109810789765288
Angelakisella_MGBC131977	0.069527968762083	0.0297989438091357	0.0126733181483262
Angelakisella_MGBC161672	0.0596791068421459	0.0291942386309143	0.024597724634674
ASF356_MGBC162170	0.140988449734477	0.0384553739675444	3.83498625671219e-05
Bifidobacterium_globosum	0.101026149004249	0.0278206751637294	7.82821817357782e-06
BorkfalkiaceaeNOV_MGBC107413	0.0822601970742951	0.033942592155286	0.00769176302701347
ButyricicoccaceaeNOV_MGBC000503	0.0698056818579226	0.025794648859231	0.00121059864784967
ButyricicoccaceaeNOV_MGBC165025	0.0529413477731889	0.0232897078710123	0.00582275955346045
CAG303_MGBC104195	0.0451618495557247	0.025934483891262	0.0530468246764427
CAG475_MGBC105042	0.14993393572479	0.0382242485962482	4.50478579805402e-06
CAG485_MGBC118072	0.19914752348236	0.0399795034203433	3.86551612940877e-09
CAG485_sp002362485	0.105525158570758	0.0327195141694555	0.000244021176663223
CAG485_sp003979075	3.70589780004796e-08	2.98343384886165e-09	0.990687431819649
CAG510_sp003979355	0.0347425895247162	0.0108699222546176	0.00501343103463958
CAG552NOV_MGBC105483	0.0978286199657182	0.0412199802110325	0.00947398296077684
CAG552NOV_MGBC107581	0.0711193044429451	0.0363228622572724	0.0250468784363883
CAG56_sp004793585	0.0725630557791088	0.0288943720197322	0.00362247892844914
CAG582_MGBC164624	0.0857286416503245	0.031801920424261	0.00155651809465018
CAG81_MGBC118027	0.0599379297757874	0.0295632894134951	0.0446414200012965
CAG873_MGBC106841	0.116401398476599	0.0327965593572902	1.73538206758028e-05
CAG873_MGBC112867	0.0398618670420654	0.0106918397277508	5.36349411610626e-05
CAG873_MGBC156312	0.104983800460079	0.0305769025176515	1.51355486915916e-05
CAG873_MGBC157102	0.0923766671445438	0.0329708491160767	0.00135103391622171
CAG873_MGBC163040	0.0854769734045967	0.0355335906274993	0.00477014402815568
CAG873_sp001689665	0.0941167440636571	0.0308673981418594	0.000486039987129039
CAG95_MGBC105224	0.0478659926900986	0.0268280893079751	0.0543237186415783
CAG95_MGBC108766	0.0297000912476859	0.0284574105091174	0.272233579564299
CAG95_MGBC114603	0.0858777393906533	0.0321396820740802	0.003630941214806
CAG95_MGBC123032	0.043853824451544	0.0250719273398062	0.0429777037255993
CAG95_MGBC161056	0.0577257068270945	0.0267491071671623	0.0179040468811948
CAG95_sp003612395	0.0194341215714161	0.0255858607562409	0.416366190665627
Chao1	8.36022243447082e-08	2.87929482477063e-09	1
ClostridiumQ_MGBC161412	0.0557856656559904	0.0263098486099469	0.0174356836377683
COE1_MGBC111351	0.0566996372022352	0.026633046290777	0.016086197851791
COE1_MGBC113999	0.0583113141066834	0.0325453749727855	0.0621411931562428
COE1_MGBC134341	0.0600191551546508	0.029183895991847	0.0247380445487853
COE1_MGBC135202	0.0940123188794623	0.0373467770893181	0.00550427460740011
COE1_MGBC145421	0.0504775989862114	0.0207235655615637	0.00419081832934065
COE1_sp000403215	0.0542578350322956	0.0291732496062903	0.0577802326188627
COE1_sp000403335	0.080629007920792	0.0295510688991331	0.000856670722319319
COE1_sp002358575	0.0390713476074833	0.0208695805929889	0.0401264837256272
COE1_sp002490665	3.5889581428038e-08	1.12274173244259e-09	1
Desulfovibrio_MGBC129232	0.101607982703541	0.029526673089329	3.23234625462243e-05
Dorea_MGBC000041	0.118739984428863	0.0347135521877802	8.14981604737586e-05
Dorea_MGBC000089	0.13339683174386	0.0336301590919235	4.83904518810974e-06
Dorea_MGBC000111	0.0575060375575227	0.0258221452538562	0.0147108881736463
Dorea_MGBC105254	0.0989665387933569	0.029527866611482	4.76374622749853e-05
Dorea_MGBC107888	0.127017445916994	0.0370366312412004	7.2724242599187e-05
Dorea_MGBC109699	0.0661873484386429	0.0293894523623474	0.0120803539056735
Dorea_MGBC111235	0.120647171850697	0.0310425972659409	5.7341892986118e-06
Dorea_MGBC116946	0.0539469474842871	0.0289910863882964	0.0427376549383615
Dorea_MGBC117094	0.0848174534784729	0.0277213258827331	0.000286201270211839
Dorea_MGBC129764	0.0571653702909739	0.0261955889649343	0.013771552133933
Dorea_MGBC129937	0.050129318009507	0.0287492731105282	0.0490798098942303
Dorea_sp000403455	0.0466433837811371	0.0254774073126442	0.0409866843792034
Dubosiella_newyorkensis	0.0120623514922777	0.0193632382487689	0.487963102441179
Duncaniella_MGBC102213	0.178098277234273	0.0398836228826581	3.63586746265909e-08
Duncaniella_MGBC102972	0.137023408625623	0.0336227986816395	7.51269165544244e-07
Duncaniella_MGBC106904	0.132505699079761	0.0322171814447762	2.11628419366505e-06
Duncaniella_MGBC164402	0.0411135149322821	0.0227461839166879	0.0439080195360974
Duncaniella_muris	0.0902040311118835	0.03075931261974	0.000963199563987938
Duncaniella_sp001689425	0.094785512618848	0.028226361705548	6.4463768567502e-05
Duncaniella_sp002492665	0.0161392404741043	0.00835353012552375	0.0233047827828916
Emergencia_MGBC000042	0.0413901302339404	0.0230619265485634	0.0534099819114593
Erysipelatoclostridium_cocleatum	0.128633206627293	0.0326105553585704	1.49798735323836e-05
Escherichia_flexneri	0.127718392737169	0.0313805486789922	6.86156749640787e-07
EubacteriumF_MGBC164771	0.0228746074699003	0.0238830866600885	0.312323012331162
EubacteriumF_MGBC165605	0.114090674709537	0.0338114073877166	7.43981708625219e-05
EubacteriumF_MGBC166763	2.79582283102725e-08	1.83268507512541e-09	1
EubacteriumJ_MGBC107002	0.019699789496587	0.0258939928669126	0.44709582713491
EubacteriumJ_MGBC130483	0.0333260176899459	0.0251286791157927	0.150558221817642
EubacteriumJ_MGBC166616	0.0221891945216867	0.0224292742132628	0.293524059646718
Evtepia_MGBC117610	0.0365512317707234	0.0220366394617599	0.070616777649022
Flavonifractor_MGBC117744	0.0564303781850696	0.0298606445898071	0.0549183293495598
HungatellaA_MGBC142035	0.0517033370915662	0.0315747794771899	0.0810965943039629
HungatellaA_MGBC165023	0.0973313291259649	0.0307016851465033	0.00010553952768988
HungatellaA_sp002358555	0.084738710667286	0.0292672570903939	0.00104864624387657
Kineothrix_MGBC130615	0.0993760762644856	0.0317130799357801	0.000418833562524035
Kineothrix_MGBC158835	0.0441150094246579	0.022128328480486	0.0387225784189241
Kineothrix_MGBC162921	0.0733899189126048	0.0268164623120295	0.00150162127497033
Kineothrix_sp000403275	4.45959852560634e-07	1.36229415952978e-08	1
Lachnospira_MGBC164289	0.0801929093721618	0.026827809663153	0.000261726199756063
LachnospiraceaeNOV_MGBC000200	0.0669104719391689	0.0252022568714336	0.00208138112790157
LachnospiraceaeNOV_MGBC102897	0.0412917529889576	0.0273493339908139	0.0801181497049833
LachnospiraceaeNOV_MGBC105353	0.0279063710153732	0.028213087915842	0.311685333727564
