feature	herit	herit.se	LRT.pval
Acetatifactor	0.194247067822903	0.0877347081283587	0.026319086506245
Acutalibacter	0.200296883049739	0.0887701693636044	0.0168397827564224
Adlercreutzia	0.157090952457058	0.0808489467312733	0.0314100814157119
AF3328	0.0691516426488718	0.0843672569401226	0.409316638841145
Akkermansia	0.0422812499934727	0.0685837580382821	0.525204695187216
Alistipes	0.0682110840019147	0.0347880772603847	0.00284902262539255
AM0715	0.134777788946379	0.0859517190133787	0.0816750737180443
Anaerotignum	0.238175194146743	0.0863300920076945	0.00376791318255754
Anaerotruncus	0.201980926921074	0.0888992835155307	0.0155854593206732
AnaerovoracaceaeNOV	0.182506649098316	0.0841022809326203	0.0200587672354426
Angelakisella	0.30772360789595	0.0895209148825611	0.000332464697234802
ASF356	0.190894640134164	0.0955165445942651	0.0375319849524562
Bacteroides	0.180361004939508	0.0877789117358058	0.0294790420979925
Bifidobacterium	0.0554303129590625	0.101163962793922	0.645516828311333
BorkfalkiaceaeNOV	0.0851001436620215	0.085275631121022	0.288807497704023
ButyricicoccaceaeNOV	0.0888991089185243	0.0864650882414895	0.269815854510473
CAG115	0.166820082795368	0.0847276339563117	0.0525286546448336
CAG145	0.413847025972778	0.0842370834643589	5.62924667990572e-08
CAG273	0.110831530262098	0.0848605698083878	0.172369455698221
CAG274NOV	0.0845122613477848	0.0881285154588674	0.321847170135019
CAG303	0.304771322960135	0.0875923859971658	0.000112383000554384
CAG41	0.225198006725625	0.0898421610209856	0.0100441372635813
CAG475	0.0594893591362171	0.0910324594912363	0.506300061061441
CAG485	0.170700572689086	0.0849608933290247	0.0310026723736337
CAG510	0.0544919706618309	0.0883607298226371	0.552283172358685
CAG552NOV	0.237365224724762	0.0926416109041647	0.00516267539086179
CAG56	0.201291923793687	0.0849722721589832	0.00822000677854351
CAG582	0.0570800016986699	0.0829209071404119	0.473790398787238
CAG776	0.107273104657949	0.0841064819195513	0.19373302419837
CAG81	0.156607604545718	0.0875751370882197	0.0597520561496211
CAG873	0.109709884671622	0.0944065288211594	0.26375931324581
CAG95	2.62591328125342e-07	0.0851886764163882	1
Chao1	0.0811961055383765	0.0928067352970746	0.375232238310959
Clostridium	1.28327304924811e-07	0.0815250029555273	1
ClostridiumQ	0.0183961595448303	0.0922602055476627	0.851287745152949
COE1	0.0879209055214058	0.0889640736152438	0.305574071572358
D1663	0.0280595281587076	0.0680392903181169	0.670963629105177
Desulfovibrio	0.0411598367049999	0.0343083670160171	0.166716141024642
Dorea	0.0448010231548572	0.0871893364182922	0.601762959067624
Dubosiella	3.414972625011e-07	1.44224956452845e-08	0.996682362084685
Duncaniella	0.0754030911673036	0.0934570310735526	0.445283375452451
Emergencia	0.0171847542873262	0.0852195067894646	0.848754692796731
EnterococcusD	0.375961478027262	0.0936420447138062	3.43833694821383e-05
ErysipelatoclostridiaceaeNOV	0.172707456719952	0.092323432411567	0.0613375307195347
Erysipelatoclostridium	0.215198829794701	0.095530413683438	0.0238159395858717
ErysipelotrichaceaeNOV	0.130529189388867	0.0930554942331633	0.156406827684345
Escherichia	0.298993426152933	0.0931484078526974	0.00062288808633959
EubacteriumF	0.153744439348301	0.0879039681520697	0.0619211011364871
EubacteriumG	4.35233069490596e-08	2.3358833576049e-09	1
EubacteriumJ	0.125139196011782	0.0918016912411768	0.174529803209162
Evtepia	0.214558453340522	0.0799346535513118	0.00191066662856354
Flavonifractor	0.102113294567004	0.0871555665011736	0.214358538868569
HungatellaA	0.0952673360175938	0.0893484249200243	0.263566881897831
Ileibacterium	0.230037905919117	0.0855324061508767	0.00267531853415215
Kineothrix	0.0493514441094104	0.0889159776407248	0.576838046609788
Lachnospira	0.103950228640765	0.0831710543162724	0.180424862552051
LachnospiraceaeNOV	0.0637425826145042	0.080949166262938	0.41197896386694
Lactobacillus	0.308119475820967	0.086449427745386	6.61308676521699e-05
Lawsonibacter	0.177102057022087	0.0834395597819609	0.0199737217326333
Ligilactobacillus	2.36392651226752e-07	2.89736914960383e-08	1
Limosilactobacillus	0.288768171862295	0.0863283439928462	0.00034130773629315
Mailhella	0.160685649497941	0.0859547445477414	0.044861887791528
MarseilleP3106	0.0983198871333227	0.091217298182171	0.262643595498471
MuribaculaceaeNOV	0.0144103316124751	0.0397146166820512	0.702334069446956
Muribaculum	0.230648536443133	0.0835819986642139	0.00236559571638939
Oscillibacter	0.108514093806461	0.0816754241998965	0.141814081625168
OscillospiraceaeNOV	0.197485728712827	0.0887843519162747	0.0230151019509783
Paramuribaculum	0.165308067554753	0.0961229056299273	0.100789365574417
Parvibacter	0.109733172167008	0.0795699033742725	0.152998357460568
PCoA1	0.107372460881291	0.0857766899815129	0.20580881071662
PCoA2	0.0566771939475299	0.0830043046775889	0.484127521697721
PCoA3	0.0615568069290821	0.0649933905223146	0.318631898466048
Prevotella	0.21370323658062	0.0928021187606541	0.022764451010306
Romboutsia	0.163956813013301	0.0996044126676844	0.111491459513255
Roseburia	3.10053031511461e-07	3.64362005680958e-08	1
RuminiclostridiumE	0.00711342971169608	0.0742076813276289	0.919810933455793
Schaedlerella	0.0753641104118922	0.0881331293701726	0.406714579143687
Shannon	0.0728770545317836	0.0892314106313338	0.403310419712346
Simpson	0.0370036851073615	0.0846814188678598	0.651744013637411
Staphylococcus	5.09371855952589e-08	5.69862802974724e-09	1
TF0111	0.179919763597286	0.0937777769103629	0.0525321181081344
Turicibacter	0.0867703603464657	0.0820913289540281	0.244229144938251
UBA11940	0.187243555273799	0.0889063136586334	0.0206907869691261
UBA11957	0.320876905287203	0.0859870595437836	4.45108507574066e-05
UBA1394	0.142400364827858	0.0910046577444031	0.0963991823682019
UBA1405	0.0778909336577543	0.0458934459256573	0.0697497204537829
UBA2882	0.272660372003789	0.0885185776276066	0.000954412997008935
UBA3282	0.151417526692736	0.0879695273716713	0.0592506253915258
UBA3700	0.111178697108324	0.0931224466567468	0.222030533670098
UBA3700NOV	0.0975075678043646	0.0848232754253238	0.215762960636997
UBA3818	0.189676399973153	0.0981175339082715	0.0516389938334255
UBA7160	0.0983462473458856	0.0763944213976466	0.148593229274365
UBA7173	0.293213394717058	0.096188445693955	0.00308701336421013
UBA7182	0.118127957378664	0.086764556057922	0.159816935625453
UBA946	0.134122705984855	0.0872266712187637	0.116381902141088
UBA9475	0.254452334455204	0.0803949581007564	0.000284551784838549
UBA9502	0.0552265702173703	0.0920159451702054	0.556684296026117
UMGS1004	0.195815501131498	0.0851502544657925	0.0142534468617423
UMGS1217	0.148982817236541	0.0850648299961502	0.070963720006384
UMGS1370	0.0808010508549171	0.0892398400167537	0.360768994985268
UMGS1815	0.0848337134735196	0.0888697069248711	0.320972988217801
UMGS1872	0.203400638393186	0.0860263461321507	0.0115905319144401
UMGS268	0.235709637613104	0.0907672932397766	0.00443813063603304
uniq	0.0576015556091456	0.0915776523223831	0.540920884716997
X142	0.0215920068449015	0.0910093805441449	0.82059226101304
X1XD4269	0.0257645972290122	0.082500574413656	0.74749662936227
X1XD876	0.214632895944678	0.094512207129898	0.0214478235839688
