term	component	std.error	z.ratio	bound	%ch	PVE	feature
Cohort	0.00256650137007764	0.0609867911620391	0.0420829055140574	P	7.2	0.00254420836644667	Acetatifactor
Batch	0.0350894416017177	0.0700781784910504	0.500718516908925	P	0.5	0.0347846496159599	Acetatifactor
Cage	0.127779002089348	0.0617879943213185	2.06802314094957	P	0.1	0.12666909511998	Acetatifactor
vm(Mouse, kinship.mat.x2)	0.0123939169312128	0.12572812395762	0.0985771245214039	P	0.3	0.0122862615687919	Acetatifactor
units!R	0.830933393460058	0.125433192887542	6.62450962405971	P	0	0.823715785328821	Acetatifactor
Cohort	0.165871420133792	0.0880621170885983	1.88357293258021	P	0	0.161817385528737	Acutalibacter
Batch	7.00972494215064e-08	NA	NA	B	NA	6.83840147084693e-08	Acutalibacter
Cage	0.116423281015091	0.0529433563509957	2.19901587355448	P	0	0.113577799800253	Acutalibacter
vm(Mouse, kinship.mat.x2)	0.0500491689387484	0.121949522716126	0.410408895615383	P	0.1	0.0488259258829629	Acutalibacter
units!R	0.692709205939119	0.113091595647248	6.12520498958913	P	0	0.675778820404032	Acutalibacter
Cohort	0.0329893078036337	0.0733103383690466	0.44999530131159	P	5.3	0.0364199355637098	Adlercreutzia
Batch	0.0388504117796018	0.0702816369909913	0.55278182812648	P	10.4	0.0428905481151331	Adlercreutzia
Cage	0.168442334158105	0.0598103853534318	2.81627234405438	P	0.2	0.185959008074833	Adlercreutzia
vm(Mouse, kinship.mat.x2)	0.0244159678268909	0.10592810853243	0.230495646199666	P	4.2	0.0269550358641666	Adlercreutzia
units!R	0.641105552573879	0.099127229862689	6.46750195140062	P	0	0.707775472382157	Adlercreutzia
Cohort	0.024702781131067	0.0255463902516792	0.966977365009264	P	0	0.0261812492725902	AF3328
Batch	8.97692944171951e-08	NA	NA	B	NA	9.51420110023703e-08	AF3328
Cage	0.0317158907545161	0.0481953427908846	0.658069616645919	P	0	0.0336140954065263	AF3328
vm(Mouse, kinship.mat.x2)	8.97692944171951e-08	NA	NA	B	NA	9.51420110023703e-08	AF3328
units!R	0.887110652224417	0.0770291137322284	11.5165631440111	P	0	0.940204465036862	AF3328
Cohort	0.0655478386731418	0.0705742131143618	0.928778880848801	P	0	0.0738091678913726	Akkermansia
Batch	7.05489824545434e-08	NA	NA	B	NA	7.94406313916576e-08	Akkermansia
Cage	0.124376848399633	0.0535158141336554	2.32411391685086	P	0	0.14005269847425	Akkermansia
vm(Mouse, kinship.mat.x2)	0.000973731932071469	0.102053674924886	0.00954137058550962	P	1.2	0.00109645634562933	Akkermansia
units!R	0.697173284532701	0.101283489305971	6.88338533071847	P	0	0.785041597848117	Akkermansia
Cohort	0.0209379646251381	0.0253105939889953	0.827241139984373	P	0.6	0.018577884610732	Alistipes
Batch	5.16313242477355e-08	NA	NA	B	NA	4.58115581598657e-08	Alistipes
Cage	0.00263201545612028	0.0413399387710664	0.0636676186362039	P	2.6	0.00233534062708081	Alistipes
vm(Mouse, kinship.mat.x2)	0.593240260964072	0.179292646629009	3.3087818832392	P	0.3	0.526371560557473	Alistipes
units!R	0.510226776605316	0.123765530209972	4.12252729608722	P	0	0.452715168393156	Alistipes
Cohort	8.67174098152186e-08	NA	NA	B	NA	9.01525168300284e-08	AM0715
Batch	8.67174098152186e-08	NA	NA	B	NA	9.01525168300284e-08	AM0715
Cage	0.0105750726781337	0.0448387119237853	0.235846932804598	P	0.1	0.0109939794053548	AM0715
vm(Mouse, kinship.mat.x2)	0.0943698970549315	0.148003326022897	0.637620110242198	P	0.2	0.0981081394223066	AM0715
units!R	0.8569515721364	0.136163190295366	6.29356267488662	P	0	0.890897700867305	AM0715
Cohort	7.76876875007371e-08	NA	NA	B	NA	7.53393550720844e-08	Anaerotignum
Batch	7.76876875007371e-08	NA	NA	B	NA	7.53393550720844e-08	Anaerotignum
Cage	0.153059358078332	0.0659154827510164	2.32205472356905	P	0	0.148432701452972	Anaerotignum
vm(Mouse, kinship.mat.x2)	0.110391747763631	0.137791404063763	0.801151193092909	P	0	0.107054841627423	Anaerotignum
units!R	0.76771880157927	0.125799596453136	6.1027127528606	P	0	0.744512306240894	Anaerotignum
Cohort	0.0775258305570176	0.0481543232714076	1.60994538579779	P	0	0.0788926854654661	Anaerotruncus
Batch	8.72980759915911e-08	NA	NA	B	NA	8.88372249798686e-08	Anaerotruncus
Cage	0.0424587157102002	0.0501818838203615	0.846096488967846	P	0.1	0.0432073036783384	Anaerotruncus
vm(Mouse, kinship.mat.x2)	8.72980759915911e-08	NA	NA	B	NA	8.88372249798686e-08	Anaerotruncus
units!R	0.862689783111441	0.0756780737425493	11.3994680420414	P	0	0.877899833181746	Anaerotruncus
Cohort	0.0583581117947274	0.0423000766951285	1.37962189088532	P	0	0.0579178064315176	AnaerovoracaceaeNOV
Batch	8.68189804679196e-08	NA	NA	B	NA	8.61639410646077e-08	AnaerovoracaceaeNOV
Cage	0.0912886786645994	0.0535501291719817	1.70473311784957	P	0	0.0905999158931489	AnaerovoracaceaeNOV
vm(Mouse, kinship.mat.x2)	6.26850287233626e-08	NA	NA	B	NA	6.22120772605575e-08	AnaerovoracaceaeNOV
units!R	0.85795530518955	0.0742380127192411	11.5568193943207	P	0	0.851482129299315	AnaerovoracaceaeNOV
Cohort	0.0320274249814633	0.0424167484561102	0.755065537722746	P	0.1	0.0323880870453891	Angelakisella
Batch	0.00088778416045679	0.0433955861291147	0.0204579368467422	P	0.6	0.000897781532016205	Angelakisella
Cage	0.0522749654765371	0.0496141646142122	1.05362986322585	P	0	0.052863635872341	Angelakisella
vm(Mouse, kinship.mat.x2)	6.26052482168262e-07	NA	NA	B	NA	6.33102483236888e-07	Angelakisella
units!R	0.903673559752066	0.130504263144259	6.92447540011127	P	0	0.91384986244777	Angelakisella
Cohort	8.54143163600671e-08	NA	NA	B	NA	8.9520342381278e-08	ASF356
Batch	0.0256965310080685	0.030080369956333	0.85426246570011	P	0	0.0269318113389348	ASF356
Cage	0.084362122437049	0.0550735757523827	1.53180760981184	P	0	0.0884175675274348	ASF356
vm(Mouse, kinship.mat.x2)	5.00773680285208e-08	NA	NA	B	NA	5.24846808182417e-08	ASF356
units!R	0.84407425041505	0.0737212957688786	11.4495308528119	P	0	0.884650479128607	ASF356
Cohort	6.14472388516824e-08	NA	NA	B	NA	6.12119232347591e-08	Bacteroides
Batch	6.14472388516824e-08	NA	NA	B	NA	6.12119232347591e-08	Bacteroides
Cage	0.143508101635427	0.0596184078368961	2.40711060295397	P	0	0.142958529382858	Bacteroides
vm(Mouse, kinship.mat.x2)	0.253107261740598	0.146627568455042	1.72619149596145	P	0	0.252137973411988	Bacteroides
units!R	0.607228791191927	0.116496020288408	5.21244236231088	P	0	0.604903374781308	Bacteroides
Cohort	0.0641231541476133	0.071637466077791	0.895106396951311	P	0.3	0.0689985271822356	Bifidobacterium
Batch	0.0399443575040623	0.0654431361801167	0.610367409564922	P	0	0.0429813828352292	Bifidobacterium
Cage	0.244168718948093	0.065700230545727	3.71640581653899	P	0.1	0.262733207923751	Bifidobacterium
vm(Mouse, kinship.mat.x2)	0.0339626025753113	0.0922532642639775	0.368145266688117	P	0.4	0.0365448267185607	Bifidobacterium
units!R	0.547142078381688	0.0860294564775899	6.35993880217312	P	0	0.588742055340223	Bifidobacterium
Cohort	6.8091129709685e-08	NA	NA	B	NA	6.70050845060789e-08	BorkfalkiaceaeNOV
Batch	0.0543570313482529	0.0468615834254088	1.15994866957014	P	0.2	0.0534900433363087	BorkfalkiaceaeNOV
Cage	0.15887367650367	0.0627344729249073	2.53247806343795	P	0	0.156339660765031	BorkfalkiaceaeNOV
vm(Mouse, kinship.mat.x2)	0.130093127298102	0.140873676859585	0.923473641053407	P	0.2	0.128018157804621	BorkfalkiaceaeNOV
units!R	0.672884496637925	0.122098901647387	5.51097911249988	P	0	0.662152071088955	BorkfalkiaceaeNOV
