feature	herit	herit.se	LRT.pval
Acetatifactor	0.0122862615687919	0.124310402887372	0.922207432321795
Acutalibacter	0.0488259258829629	0.117625871395922	0.69290412411977
Adlercreutzia	0.0269550358641666	0.116330738130695	0.825472502566327
AF3328	9.51420110023703e-08	5.25689626085757e-09	1
Akkermansia	0.00109645634562933	0.114891497107101	0.992176106632813
Alistipes	0.526371560557473	0.127678689281762	0.000491696883062942
AM0715	0.0981081394223066	0.150207659555494	0.560388792284937
Anaerotignum	0.107054841627423	0.130110239009338	0.388880281870444
Anaerotruncus	8.88372249798686e-08	6.35381398776836e-09	0.994002503331713
AnaerovoracaceaeNOV	6.22120772605575e-08	4.30802227593469e-09	0.994394156827676
Angelakisella	6.33102483236888e-07	0.138814985605227	1
ASF356	5.24846808182417e-08	3.30776428377557e-09	0.997946023841825
Bacteroides	0.252137973411988	0.135585714302931	0.062749836347879
Bifidobacterium	0.0365448267185607	0.0985923041515317	0.69410091553377
BorkfalkiaceaeNOV	0.128018157804621	0.133833860699012	0.384439915958463
ButyricicoccaceaeNOV	0.0599499753016973	0.138879220902967	0.680505176181867
CAG115	0.368750403905359	0.105888803349685	8.22299275086147e-05
CAG145	0.0407997545737322	0.131919665958512	0.76146847427442
CAG273	5.78274780741445e-07	6.76866572728349e-08	1
CAG274NOV	0.189916409250895	0.121353527860605	0.0741345638237445
CAG303	0.0486558981571298	0.127504369379092	0.69816945330323
CAG41	6.9394847683601e-08	8.90508732489892e-09	0.999291652528013
CAG475	0.271555304203646	0.137915729224743	0.054034311014345
CAG485	0.164990718716153	0.132674983053451	0.214598065689567
CAG510	0.0330339840308266	0.0911519252643053	0.713486366974083
CAG552NOV	0.180695853988687	0.142095905036506	0.222158667890272
CAG56	0.0100362240402142	0.110642400659475	0.926200782488309
CAG582	0.143560548960392	0.12248377680681	0.208575015411724
CAG776	2.55353602583049e-07	0.121569611004662	1
CAG81	0.0100703938466649	0.130624069021817	0.932208060313493
CAG873	0.266117920363509	0.135804105107314	0.0509209735737401
CAG95	3.37037446610577e-07	0.121172557866924	1
Chao1	0.249463830929097	0.139771913979587	0.0895800896599706
Clostridium	0.089255840396018	0.112313139360382	0.436467172030751
ClostridiumQ	3.34726836789984e-07	1.93127129784294e-08	1
COE1	4.75464959476105e-07	3.08478744498455e-08	1
D1663	5.66677440145789e-07	3.77839929081859e-08	0.994629022591559
Desulfovibrio	0.287656815294552	0.134625498595031	0.0296086761545357
Dorea	0.0121921567438987	0.129403633914991	0.927530688638014
Dubosiella	0.0272396095754351	0.0974138429593806	0.754603880597067
Duncaniella	0.259036805903272	0.135400844575526	0.0945570066599383
Emergencia	2.52865877003266e-07	0.124569689083224	0.997930921350457
EnterococcusD	0.021939966361165	0.130217313354938	0.874467140103259
ErysipelatoclostridiaceaeNOV	0.17512230505569	0.142877768055619	0.251612849096798
Erysipelatoclostridium	0.142933136161737	0.137066668482327	0.281883479964299
ErysipelotrichaceaeNOV	0.0936432575748671	0.113343260885029	0.370894027008544
Escherichia	0.139530182487212	0.141818265778665	0.338877687901714
EubacteriumF	9.79098305589707e-08	5.03309420944975e-09	1
EubacteriumG	0.10775573035876	0.118506709643501	0.337112743451904
EubacteriumJ	1.20277395649378e-07	7.66267637363531e-09	1
Evtepia	2.69650722080704e-07	2.54521809839886e-08	1
Flavonifractor	0.140618194664554	0.134527589865309	0.352788908313372
HungatellaA	3.682350963246e-07	0.136085420700982	1
Ileibacterium	0.23890359280474	0.10631251731703	0.0131659535814269
Kineothrix	0.00690095946609565	0.127804461612804	0.957673527956885
Lachnospira	0.134993652384031	0.136646618270934	0.327510226375531
LachnospiraceaeNOV	7.647203647913e-07	0.126111219236117	1
Lactobacillus	0.213527277757666	0.127033311007231	0.0620188745178382
Lawsonibacter	7.42709276395487e-08	6.94632135886524e-09	0.997982487375297
Ligilactobacillus	0.204578226970004	0.112543973831065	0.0533718329371823
Limosilactobacillus	0.114321707419911	0.119414172121902	0.284602723373105
Mailhella	0.138888207138621	0.108585276234775	0.179889600742665
MarseilleP3106	0.201676255082334	0.139108484267762	0.148660467688709
MuribaculaceaeNOV	0.120922139146291	0.132639543411511	0.373248782531663
Muribaculum	0.126337903436011	0.138414891883349	0.39437161061639
Oscillibacter	3.01753865740426e-07	0.139438410099353	1
OscillospiraceaeNOV	6.539467021879e-08	0.138774362325415	0.998003651415917
Paramuribaculum	0.191689243504159	0.12706277322028	0.138098343307554
Parvibacter	0.110096050236396	0.138668555497473	0.44797810399107
PCoA1	0.0721884695079443	0.132130818480324	0.583090006223914
PCoA2	6.3723382203662e-07	4.37887916765182e-08	0.994183786895247
PCoA3	0.136945484564541	0.142523370617338	0.392614552660492
Prevotella	0.157940106001578	0.126814093787113	0.20463203231141
Romboutsia	3.11645325592828e-07	3.17741017511143e-08	1
Roseburia	0.13636499511925	0.120191481433507	0.227637985850943
RuminiclostridiumE	0.00878935483683489	0.11964986589718	0.945233281069513
Schaedlerella	0.0209397668122811	0.113285466830462	0.847861098499505
Shannon	0.0552224437041657	0.115087425652174	0.594817346412368
Simpson	0.0232456322191163	0.108390037692529	0.804930342105938
Staphylococcus	0.0202979131138852	0.0950992087654266	0.823553944341322
