feature	herit	herit.se	LRT.pval
Acetatifactor	0.187873004011883	0.105487096631952	0.0803585444996543
Acutalibacter	3.79268802198396e-08	0.0786666470812069	0.998374712460251
Adlercreutzia	0.245042871628147	0.0909141507851643	0.00396968554098553
AF3328	0.0812958514709307	0.100027820723374	0.417092889191922
Akkermansia	0.268985820160338	0.096389102314452	0.00422343317625673
Alistipes	0.183780906251318	0.0954478051737037	0.0450621665377682
AM0715	0.0812935890046833	0.100396618298614	0.409046677096841
Anaerotignum	0.0307366359873852	0.0940313472658261	0.754221061400505
Anaerotruncus	0.0667523849453116	0.0843121253983807	0.372658750718397
AnaerovoracaceaeNOV	1.36280819171492e-07	0.0813201977713102	1
Angelakisella	0.198241275432625	0.0941072482762716	0.023384229379933
ASF356	0.374866681171246	0.105007576087765	0.000487224851706269
Bacteroides	0.26032624421923	0.0951955923443031	0.00284751830319618
Bifidobacterium	0.206542684606327	0.0718052751549073	0.000693519593861103
BorkfalkiaceaeNOV	0.0702566660032883	0.103867044723269	0.523707926747237
ButyricicoccaceaeNOV	6.3635330125007e-07	2.82755534718999e-08	0.999258586488021
CAG115	0.171901183797143	0.0766671720878916	0.0238508272525622
CAG145	0.259146523178096	0.100688384810418	0.00785958412877197
CAG273	0.0183097227763736	0.102055312429307	0.86735021341581
CAG274NOV	0.0616228811773878	0.0892118012076235	0.477320865303801
CAG303	2.04174901653042e-07	1.16115224556129e-08	0.994433399178229
CAG41	0.127605120131343	0.0729321328792037	0.0474847529106868
CAG475	0.0428906530548298	0.0901030630235204	0.610774475621479
CAG485	0.0733234946917826	0.095884289843126	0.436684487257582
CAG510	1.64439174762246e-07	0.0328731591182913	1
CAG552NOV	0.146725717336012	0.0965265961383385	0.123080349202217
CAG56	0.140744966824754	0.0980120408082476	0.168505768137021
CAG582	0.0436235462651922	0.0987692520919429	0.666740296192652
CAG776	0.146755057628721	0.105525400089106	0.196119866661893
CAG81	0.0415577704433553	0.0999166048412111	0.707572376764643
CAG873	0.176391376304002	0.0965118977241039	0.04276841751388
CAG95	0.283288966251768	0.0995604000845076	0.0027649932553826
Chao1	0.0471919368280335	0.0901098861010173	0.566300151774454
Clostridium	0.17208205794715	0.0880043232198685	0.0412277149207625
ClostridiumQ	0.188666065095226	0.104640320685688	0.0679154975934051
COE1	0.148435172291242	0.0962365450634431	0.0927616466028217
D1663	0.213288950511994	0.0935568276751613	0.0205163487376467
Desulfovibrio	0.266192039079664	0.098294255169777	0.00398247589514034
Dorea	0.0929104648506154	0.0918381796387593	0.29641390358091
Dubosiella	0.19586859680402	0.0768904377007152	0.00389895264444751
Duncaniella	0.193646295505237	0.091767469029501	0.0166145004647172
Emergencia	0.037151866064964	0.082822738369431	0.64428879522305
EnterococcusD	0.237123024306571	0.098886828055459	0.0160919663381297
ErysipelatoclostridiaceaeNOV	0.208990726857203	0.0973066840795168	0.0242420056698446
Erysipelatoclostridium	0.0344162293066871	0.100458564191955	0.744840542873345
ErysipelotrichaceaeNOV	0.0265201822528267	0.090757927152097	0.760928204671737
Escherichia	0.251548231955503	0.0973687341151112	0.00777466614675948
EubacteriumF	0.205014146256998	0.100956614368259	0.0287081709300622
EubacteriumG	0.0209082593446558	0.0901244777366665	0.808843606964418
EubacteriumJ	0.173987056027196	0.0943017172248198	0.033332168418502
Evtepia	5.93298871000713e-08	0.0810214503311586	1
Flavonifractor	0.155151849993392	0.0962676446196089	0.0956502300795953
HungatellaA	0.210584701874239	0.105101824539451	0.0423765092751462
Ileibacterium	0.257279864711923	0.0918220609653842	0.00107323527478964
Kineothrix	0.220386542401832	0.097639693948666	0.0155780844533561
Lachnospira	0.0763288216995103	0.0867132756927666	0.3427420963061
LachnospiraceaeNOV	0.119878986274426	0.0970655748901553	0.182995411789355
Lactobacillus	0.20756063222472	0.0933451895176286	0.0105107966108784
Lawsonibacter	3.85747189744484e-08	0.0901948501218743	1
Ligilactobacillus	0.117892956823137	0.0703837695858069	0.055270180678377
Limosilactobacillus	0.114475327682271	0.0894479137128732	0.145656913595074
Mailhella	0.146021841272719	0.0844559351401975	0.0556173128163651
MarseilleP3106	5.64969824313151e-07	3.11085729183448e-08	1
MuribaculaceaeNOV	0.278527333593373	0.100387452579427	0.00603896429643258
Muribaculum	0.208984415602249	0.0985147517059113	0.0194619648314519
Oscillibacter	0.0758924942616272	0.0875172966759236	0.331716642696289
OscillospiraceaeNOV	0.143233089074183	0.0991260796820855	0.127929605723476
Paramuribaculum	0.102591662960764	0.0979353403407704	0.269199881709814
Parvibacter	0.333752366229287	0.0951056557340197	0.000191569746383902
PCoA1	0.240100179410394	0.0975109046117114	0.00572696083123936
PCoA2	0.136886662232059	0.0966106310262467	0.164645010487317
PCoA3	0.206174720437691	0.0947668052872256	0.0238491920173851
Prevotella	0.211446973566702	0.0896655943336219	0.0103463848522689
Romboutsia	0.135088051200111	0.0955442125744878	0.156038801823684
Roseburia	0.0854954703361823	0.093273286996043	0.371038730820959
RuminiclostridiumE	0.133421355661681	0.077575806225768	0.0464672079426751
Schaedlerella	0.0360282957042914	0.0924504017284862	0.70546427191511
Shannon	4.08370005778903e-08	0.0870701495101737	0.991829548211329
Simpson	1.9655142252752e-07	1.17755970071568e-08	0.998569020802633
Staphylococcus	0.00578979701101695	0.0517460360702622	0.911887645174926
TF0111	0.174452222996139	0.091072659258932	0.0338611952135347
Turicibacter	0.142355238005458	0.0890628875952121	0.101026749273006
UBA11940	0.0421544888487614	0.0920998951962539	0.649587195861399
UBA11957	0.0651504475231968	0.0877483808738933	0.420107007940466
UBA1394	0.17589979746254	0.0945917123365602	0.0409660099356406
UBA1405	0.100995097404965	0.0700275669244386	0.123324721231236
UBA2882	0.106718434701405	0.0988435669635979	0.277617849762575
