term	component	std.error	z.ratio	bound	%ch	PVE	feature
Cohort	0.0114500390041137	0.025646325231048	0.446459245172951	P	2.8	0.0114761870215109	Acetatifactor
Batch	0.00146669748463708	0.0309133592198439	0.0474454255911335	P	9.7	0.00147004692574649	Acetatifactor
Cage	0.045614747223797	0.04885238178038	0.933726167720173	P	0.1	0.045718915882397	Acetatifactor
vm(Mouse, kinship.mat.x2)	0.133029578285677	0.122365662359549	1.08714794428844	P	0.5	0.133333372860185	Acetatifactor
units!R	0.806160479368418	0.114157174842676	7.06184679569566	P	0	0.808001477310161	Acetatifactor
Cohort	0.0669853130135507	0.0547133254352216	1.22429613774543	P	0	0.069918955551199	Acutalibacter
Batch	7.62293615686906e-08	NA	NA	B	NA	7.9567850076917e-08	Acutalibacter
Cage	0.137749323266804	0.0568656194956543	2.42236564884923	P	0	0.143782097558476	Acutalibacter
vm(Mouse, kinship.mat.x2)	7.62293615686906e-08	NA	NA	B	NA	7.9567850076917e-08	Acutalibacter
units!R	0.753307454390539	0.0626607179281636	12.0220048428771	P	0	0.786298787754624	Acutalibacter
Cohort	0.172462876334175	0.105302953184776	1.6377781545362	P	0	0.17472574771647	Adlercreutzia
Batch	9.00519364075059e-08	NA	NA	B	NA	9.12335005455293e-08	Adlercreutzia
Cage	0.0994867188619516	0.0491500454754473	2.02414296669674	P	0	0.100792076013684	Adlercreutzia
vm(Mouse, kinship.mat.x2)	0.244085715326833	0.109061260526335	2.23806064728084	P	0	0.247288344157921	Adlercreutzia
units!R	0.471013609591784	0.0847274583708699	5.5591613232402	P	0	0.477193740878425	Adlercreutzia
Cohort	0.00977113144788934	0.03605391518429	0.271014434852473	P	0.1	0.0100739525459212	AF3328
Batch	0.0255150937366194	0.0460178490348315	0.554460807529416	P	0	0.0263058423559493	AF3328
Cage	0.0977794332070033	0.056145444997703	1.74153812853391	P	0	0.100809755282455	AF3328
vm(Mouse, kinship.mat.x2)	8.4685747421201e-08	NA	NA	B	NA	8.73102777694522e-08	AF3328
units!R	0.836874447066432	0.069499088235518	12.041516922214	P	0	0.862810362505397	AF3328
Cohort	0.0341552602435144	0.0527451268885756	0.647552906938069	P	0.1	0.0371886312320008	Akkermansia
Batch	0.0704438461873803	0.0603567211927744	1.16712513196978	P	0.4	0.0767000514634848	Akkermansia
Cage	0.058890842384651	0.044758803922353	1.31573762531309	P	0	0.0641210110761939	Akkermansia
vm(Mouse, kinship.mat.x2)	0.0522859604354241	0.111466483069808	0.469073384173061	P	0.8	0.0569295413760812	Akkermansia
units!R	0.702656931969704	0.103273809567519	6.80382504443505	P	0	0.765060764852239	Akkermansia
Cohort	0.0219528253990782	0.0278904131852649	0.787110081634658	P	0.2	0.0200812931180204	Alistipes
Batch	7.74810507674124e-08	NA	NA	B	NA	7.0875600897275e-08	Alistipes
Cage	0.0215702291345445	0.0419161103916073	0.514604741065466	P	0.2	0.0197313141246885	Alistipes
vm(Mouse, kinship.mat.x2)	0.370747833216276	0.162122814561613	2.28683319012685	P	0	0.339140669883868	Alistipes
units!R	0.678926831846089	0.125638407771793	5.4038159499703	P	0	0.621046651997822	Alistipes
Cohort	0.00604310440118495	0.0172324578778855	0.350681512991834	P	0.1	0.00631509763144057	AM0715
Batch	9.40611944623267e-08	NA	NA	B	NA	9.82947814442915e-08	AM0715
Cage	0.021362217931381	0.0429668921674665	0.497178568282767	P	0.3	0.0223237069732453	AM0715
vm(Mouse, kinship.mat.x2)	5.61069067866321e-07	NA	NA	B	NA	5.86322146091405e-07	AM0715
units!R	0.929523709751908	0.0767011752022376	12.1187675065087	P	0	0.971360510778387	AM0715
Cohort	7.02699967321748e-08	NA	NA	B	NA	7.34375818716353e-08	Anaerotignum
Batch	0.00377690420857158	0.0239241345569369	0.157870045396332	P	0.1	0.00394715703624475	Anaerotignum
Cage	0.0391173063204191	0.0442820680647279	0.883366744824126	P	0	0.0408806107740757	Anaerotignum
vm(Mouse, kinship.mat.x2)	0.21955637800878	0.134449426711201	1.6330034525204	P	0	0.229453397399646	Anaerotignum
units!R	0.69441631503953	0.112262212171767	6.18566391669745	P	0	0.725718761352452	Anaerotignum
Cohort	0.0458745909928327	0.0466079236384364	0.984265923294662	P	0.5	0.0453839493652064	Anaerotruncus
Batch	2.20673807745986e-07	NA	NA	B	NA	2.18313639429196e-07	Anaerotruncus
Cage	0.0550429079231549	0.0475619703111176	1.15728821920333	P	0	0.0544542085724201	Anaerotruncus
vm(Mouse, kinship.mat.x2)	0.131800810161017	0.119141821138475	1.10625143129069	P	0.1	0.130391163499972	Anaerotruncus
units!R	0.778092376626642	0.109845572817052	7.08351148500589	P	0	0.769770460248763	Anaerotruncus
Cohort	0.052292429256879	0.0497716414584731	1.05064706978791	P	0.2	0.0541097230138642	AnaerovoracaceaeNOV
Batch	2.08632432056124e-07	NA	NA	B	NA	2.158829350767e-07	AnaerovoracaceaeNOV
Cage	0.0745484931493434	0.0509170810583906	1.46411560913818	P	0	0.0771392412388507	AnaerovoracaceaeNOV
vm(Mouse, kinship.mat.x2)	0.0615589887040013	0.11065484332438	0.556315357327323	P	0.1	0.0636983187647363	AnaerovoracaceaeNOV
units!R	0.778014534486501	0.107480113440954	7.23868359995656	P	0	0.805052501099614	AnaerovoracaceaeNOV
Cohort	0.108313685388171	0.0782474939580005	1.38424478420112	P	0	0.105648987361121	Angelakisella
Batch	3.92624153617854e-08	NA	NA	B	NA	3.82964942006984e-08	Angelakisella
Cage	0.0876310677342624	0.0547167465041946	1.60154017431472	P	0	0.0854751967336321	Angelakisella
vm(Mouse, kinship.mat.x2)	0.0392697658387536	0.110003047702768	0.356987980413614	P	0.1	0.0383036638436251	Angelakisella
units!R	0.790007624152282	0.107377593714704	7.35728560141965	P	0	0.770572113765127	Angelakisella
Cohort	0.0450939529580208	0.0370787565921582	1.2161668055384	P	0	0.0511556581360551	ASF356
Batch	6.78924600085003e-08	NA	NA	B	NA	7.70188294968024e-08	ASF356
Cage	0.0610944014436733	0.0423341965863103	1.44314540891582	P	0	0.0693069493638961	ASF356
vm(Mouse, kinship.mat.x2)	0.10439505590342	0.120977209205634	0.862931593387743	P	0	0.118428246817511	ASF356
units!R	0.670921219446773	0.107464561253268	6.24318576861422	P	0	0.761109068663709	ASF356
Cohort	6.65694443650146e-08	NA	NA	B	NA	6.766165569576e-08	Bacteroides
Batch	1.29435691387875e-07	NA	NA	B	NA	1.31559355331373e-07	Bacteroides
Cage	0.154067098118216	0.0583514912205442	2.64032837714305	P	0	0.156594891941116	Bacteroides
vm(Mouse, kinship.mat.x2)	0.171943432000023	0.125967306621975	1.36498458696129	P	0	0.174764524566876	Bacteroides
units!R	0.65784702433345	0.10817202978634	6.08148913940899	P	0	0.668640384270997	Bacteroides
Cohort	0.0103408332650558	0.0364411880520097	0.283767731455329	P	1.7	0.0113872231958007	Bifidobacterium
Batch	0.0169093060714368	0.0445483121150658	0.379572317527116	P	1.4	0.0186203604086947	Bifidobacterium
Cage	0.245075640823202	0.0686971247886765	3.56748032144132	P	0.4	0.269874868917791	Bifidobacterium
vm(Mouse, kinship.mat.x2)	0.264617500209876	0.104965199262411	2.52100221853851	P	0	0.291394170969492	Bifidobacterium
units!R	0.371165139676967	0.078478089138075	4.72953844510582	P	0	0.408723376508222	Bifidobacterium
Cohort	0.0271897586151835	0.0525317273526749	0.517587370250428	P	1	0.0280498557922796	BorkfalkiaceaeNOV
Batch	8.69734467469755e-08	NA	NA	B	NA	8.97246891205515e-08	BorkfalkiaceaeNOV
Cage	0.17567716297466	0.0639599985392278	2.74667240442343	P	0	0.181234381561749	BorkfalkiaceaeNOV
vm(Mouse, kinship.mat.x2)	2.74062417306116e-07	NA	NA	B	NA	2.82731869463059e-07	BorkfalkiaceaeNOV
units!R	0.76646955876608	0.0637749268839451	12.0183526068304	P	0	0.790715390189413	BorkfalkiaceaeNOV
Cohort	0.00480414066751606	0.0202296486056241	0.237480183723035	P	1.1	0.00461499433162223	ButyricicoccaceaeNOV
Batch	7.64974090044295e-08	NA	NA	B	NA	7.34855894887364e-08	ButyricicoccaceaeNOV
Cage	0.0475380288443404	0.0464166556180688	1.02415885443145	P	0	0.045666384237362	ButyricicoccaceaeNOV
vm(Mouse, kinship.mat.x2)	0.232686595410257	0.144504659152783	1.61023593823532	P	0.1	0.22352536971363	ButyricicoccaceaeNOV
units!R	0.755956330457675	0.122368237138489	6.17771693157699	P	0	0.726193178231796	ButyricicoccaceaeNOV
Cohort	0.202368156444655	0.115000266522414	1.7597190212182	P	0	0.235959748560024	CAG115
Batch	1.36543398137929e-07	NA	NA	B	NA	1.59208575391496e-07	CAG115
Cage	0.109957794842088	0.0400716743148717	2.74402796294638	P	0	0.128209961878314	CAG115
vm(Mouse, kinship.mat.x2)	0.0277153508816942	0.0789247470964809	0.351161731919315	P	0	0.0323158907023296	CAG115
units!R	0.51759702581287	0.075024336261824	6.89905504803844	P	0	0.603514239650757	CAG115
Cohort	8.9642646863764e-08	NA	NA	B	NA	9.49990725862156e-08	CAG145
Batch	0.057756057512205	0.039189583952435	1.47376041507112	P	0	0.0612071607862519	CAG145
Cage	5.13179310195662e-08	NA	NA	B	NA	5.43843363004584e-08	CAG145
vm(Mouse, kinship.mat.x2)	7.1612596814326e-07	NA	NA	B	NA	7.58916712175034e-07	CAG145
units!R	0.885859106309344	0.0729551691528215	12.1425132255359	P	0	0.938791930913627	CAG145
Cohort	8.426811670295e-08	NA	NA	B	NA	8.64578243195743e-08	CAG273
Batch	0.0518089510019228	0.04534001030866	1.14267620693565	P	0.1	0.0531552069651139	CAG273
Cage	0.0901166211237045	0.0537315521452409	1.67716392930753	P	0	0.0924583021696287	CAG273
vm(Mouse, kinship.mat.x2)	8.426811670295e-08	NA	NA	B	NA	8.64578243195743e-08	CAG273
units!R	0.832747371530616	0.0691809823928068	12.0372296363517	P	0	0.854386317949609	CAG273
Cohort	0.0020880241838334	0.0446564751458582	0.0467574786638095	P	30.5	0.00218668926326689	CAG274NOV
Batch	0.0819460227165217	0.0588076068508641	1.39345957274433	P	0.3	0.0858182052818309	CAG274NOV
Cage	0.0135964088953971	0.0371551623582137	0.365935930095362	P	0.6	0.0142388778735158	CAG274NOV
vm(Mouse, kinship.mat.x2)	0.166575622280407	0.134154161569577	1.24167316415313	P	0.9	0.174446794047108	CAG274NOV
units!R	0.690673162842562	0.114791494293963	6.01676254055775	P	0	0.723309433534279	CAG274NOV
Cohort	0.0149016220680161	0.0276551871388083	0.53883642129128	P	0	0.0151527400582302	CAG303
Batch	3.84293153530865e-07	NA	NA	B	NA	3.90769154863287e-07	CAG303
Cage	0.152610472057732	0.0606916362845558	2.51452228676468	P	0	0.155182221284349	CAG303
vm(Mouse, kinship.mat.x2)	5.45489704182735e-07	NA	NA	B	NA	5.54682144950031e-07	CAG303
units!R	0.815914528517615	0.0674212137758455	12.1017478449776	P	0	0.829664093206121	CAG303
Cohort	6.89207769130795e-08	NA	NA	B	NA	6.97872767480165e-08	CAG41
Batch	1.55893546626988e-07	NA	NA	B	NA	1.57853503239061e-07	CAG41
Cage	0.285287983312301	0.0878508100584207	3.24741437355654	P	0	0.288874739026929	CAG41
vm(Mouse, kinship.mat.x2)	0.021212323658743	0.0982499633766033	0.215901593544964	P	0	0.0214790135565094	CAG41
units!R	0.681083167202262	0.0968243999758274	7.0342100480075	P	0	0.689646019775781	CAG41
